Survey_Iteration,Orig_ID,Month,Day,Year,demog_age_list,demog_state,demog_state_region,gw_belief,believer_confidence,believer_cause,believer_problem,gw_concern,believer_factor_open,believer_factor_open_coded,believer_factor_glaciers,believer_factor_warmer,believer_factor_models,believer_factor_hurricane,believer_factor_ipcc,believer_factor_mildwint,believer_factor_polarbrs,believer_factor_droughts,nonbeliever_confidence,nonbeliever_factor_open,nonbeliever_factor_open_coded,nonbeliever_factor_weath,nonbeliever_factor_scievid,nonbeliever_factor_distort,gw_noevidence,gw_scioverstate,gw_nattrend,gw_mediaoverstate,gw_adapt,govt_fed,govt_state,govt_local,govt_fedvsstate,state_neighborsact,govt_nostateaction,state_rps_economy,state_impactsfelt,state_rps_neighbr,state_rps_mystate_v1,captrade_govt_v1,fftax_govt,nuclear_govt,gastax_govt,rps_govt,ethanol_govt,vehicle_govt,captrade_support_v1,captrade_govt_v2,captrade_cost15dol,captrade_cost50,carbontax_support,carbontax_cost15dol,carbontax_cost50dol,busnesspay_revuse,busnesspay_govtlevel,willing2pay_list,demog_race,demog_relig,demog_relig_evang,demog_edu,demog_news,demog_polparty,demog_teaparty,demog_polviews,demog_income,demog_gender,TOTWEIGHT
FALL 2010,2736,12,2,2010,3,MARYLAND,2,1,1,1,1,1,SCIENTIFIC COMMUNITY,4,1,4,1,3,2,4,3,4,,,,,,,4,4,4,4,4,1,1,1,1,3,1,1,98,4,1,3,3,1,3,3,98,1,1,1,1,1,1,1,1,1,1,6,1,1,2,3,1,1,2,4,6,1,0.87
FALL 2010,2739,12,2,2010,1,GEORGIA,2,2,,,,,,,,,,,,,,,3,NOT SURE,9,2,2,2,3,3,3,2,1,3,3,3,1,4,1,1,98,3,1,3,1,1,2,3,3,3,1,1,4,4,2,4,4,1,2,1,1,2,,3,5,4,2,4,3,1,0.87
FALL 2010,2746,12,2,2010,4,TEXAS,2,1,2,2,1,2,HOTTER SUMMERS,2,1,1,1,1,2,1,1,1,,,,,,,4,4,2,3,4,1,1,1,1,4,1,1,3,3,1,3,98,3,4,3,98,3,1,1,1,1,98,1,1,1,1,3,1,1,1,3,2,2,1,1,3,1,0.87
FALL 2010,2761,12,2,2010,2,MICHIGAN,3,1,2,2,2,2,WINTERS ARE LESS COLD THAN BEFORE AND NO,2,2,1,3,3,3,1,2,3,,,,,,,3,2,2,2,2,2,2,2,1,2,1,1,98,2,2,2,2,3,3,3,3,3,2,1,98,98,4,4,4,98,98,,1,6,,3,2,98,1,1,,1,0.87
FALL 2010,2768,12,2,2010,4,MINNESOTA,3,1,1,1,1,2,PEOPLE,8,1,2,1,1,1,1,1,1,,,,,,,4,98,4,4,4,1,1,1,1,1,1,1,4,4,1,3,4,3,4,3,3,3,2,1,4,4,4,4,4,5,1,2,1,2,,3,1,4,2,5,2,1,0.87
FALL 2010,2775,12,2,2010,4,MISSOURI,3,2,,,,,,,,,,,,,,,1,COLDEST WINTER ON RECORD IN 2009-2010,1,1,1,1,3,1,1,1,2,3,3,3,4,1,4,2,4,3,3,4,2,3,4,4,2,1,4,,4,4,4,4,4,6,2,1,1,1,1,3,4,2,98,2,2,1,0.87
FALL 2010,2810,12,3,2010,3,PENNSYLVANIA,1,2,,,,,,,,,,,,,,,2,SUMMERS ARE NOT GETTING WARMER,1,1,1,1,4,1,1,1,98,3,3,3,4,1,4,1,4,2,2,4,4,3,4,3,3,4,4,,1,4,4,4,4,6,2,1,1,1,2,3,3,2,1,1,98,1,0.87
FALL 2010,2816,12,3,2010,4,WEST VIRGINIA,2,1,2,2,4,1,NATURAL CYCLE,9,4,4,4,4,4,4,4,4,,,,,,,1,1,1,1,1,3,3,3,4,4,4,4,2,1,4,4,4,3,4,4,4,4,4,,4,4,4,4,4,4,2,1,1,1,2,3,3,4,2,2,3,1,0.87
FALL 2010,2824,12,3,2010,2,TENNESSEE,2,2,,,,,,,,,,,,,,,2,WINTERS HERE ARE JUST AS COLD,1,1,2,4,2,3,2,2,1,2,2,3,2,2,3,98,98,3,2,3,3,3,2,3,3,1,4,,4,4,4,4,4,4,2,1,1,1,2,3,2,1,2,4,2,1,0.87
FALL 2010,2825,12,3,2010,2,LOUISIANA,2,1,1,1,1,1,COMMON SENSE,10,1,1,3,1,3,1,1,1,,,,,,,4,4,4,98,4,1,1,2,1,4,1,1,1,2,1,1,3,3,3,3,3,1,4,,4,4,98,4,4,1,1,4,1,6,,3,5,3,2,1,3,1,0.87
FALL 2010,2830,12,3,2010,4,TEXAS,2,98,,,,,,,,,,,,,,,,,,,,,1,98,1,2,2,2,1,1,4,1,2,98,98,1,1,4,4,3,4,98,3,3,4,,3,4,4,4,4,1,2,2,1,1,,3,2,1,2,3,98,1,0.87
FALL 2010,2836,12,3,2010,4,MISSOURI,3,2,,,,,,,,,,,,,,,1,TOO MUCH FALSE EVIDENCE,5,4,3,1,1,1,1,1,2,3,3,3,1,1,2,1,4,2,1,2,2,3,3,3,3,4,3,,3,3,3,3,3,2,1,1,1,6,,3,1,4,2,2,4,1,0.87
FALL 2010,2850,12,3,2010,2,NEBRASKA,3,1,1,1,1,1,MEDIA,6,1,1,4,1,4,1,1,2,,,,,,,4,4,1,1,4,1,2,3,1,4,1,1,2,4,1,3,3,3,2,2,2,3,4,,1,1,1,1,1,1,1,5,1,2,,3,1,4,2,4,4,1,0.87
FALL 2010,2864,12,3,2010,4,CALIFORNIA,4,2,,,,,,,,,,,,,,,4,BIGGEST SWINDLE IN 70 YEARS,9,1,1,1,4,1,1,1,2,3,3,2,4,1,4,4,4,4,4,4,4,3,4,4,4,4,4,,4,4,4,4,4,1,98,1,1,2,,3,1,3,1,1,3,1,0.87
FALL 2010,2871,12,5,2010,4,MASSACHUSETTS,1,1,2,1,1,2,ICE MELTING,1,1,4,2,3,4,98,1,2,,,,,,,4,,3,4,3,,,,,4,2,3,98,98,2,3,3,3,3,1,98,98,98,,98,98,98,98,3,6,,6,1,7,,3,1,,,,,1,0.87
FALL 2010,2879,12,5,2010,3,PENNSYLVANIA,1,1,2,98,1,2,LOOKING OUT THE WINDOW,2,1,2,3,3,2,2,2,4,,,,,,,3,3,4,2,3,2,2,2,4,3,2,2,98,2,2,1,1,1,4,3,3,3,4,,3,2,4,2,2,6,98,3,1,98,,3,1,2,2,2,4,1,0.87
FALL 2010,2886,12,5,2010,4,TEXAS,2,98,,,,,,,,,,,,,,,,,,,,,2,3,3,3,2,2,2,2,2,2,1,1,2,2,2,3,98,3,4,3,3,3,1,1,2,2,4,4,4,98,2,2,1,6,,3,1,1,2,3,2,1,0.87
FALL 2010,2896,12,5,2010,4,FLORIDA,2,98,,,,,,,,,,,,,,,,,,,,,98,98,2,98,4,2,2,2,2,98,98,2,98,98,1,2,98,4,4,98,98,1,4,,98,4,4,4,4,6,1,98,1,1,98,3,2,4,98,1,4,1,0.87
FALL 2010,2898,12,5,2010,3,TENNESSEE,2,1,2,3,2,2,MELTING POLAR CAPS,1,1,2,2,2,2,4,2,3,,,,,,,4,4,3,4,4,1,2,2,2,3,1,2,98,3,2,1,4,4,4,3,3,3,2,1,2,3,4,4,4,2,1,4,1,2,,3,2,4,2,2,3,1,0.87
FALL 2010,2915,12,5,2010,4,WISCONSIN,3,98,,,,,,,,,,,,,,,,,,,,,2,2,3,2,3,1,1,1,3,2,3,2,3,3,2,3,3,3,4,3,3,4,3,,3,3,3,3,3,1,2,2,1,1,1,3,2,2,2,2,3,1,0.87
FALL 2010,2918,12,5,2010,4,ILLINOIS,3,2,,,,,,,,,,,,,,,1,I HAVE SEEN THIS KIND OF WEATHER BEFORE,1,1,4,4,1,98,1,98,1,3,3,3,4,1,4,98,4,98,2,4,4,4,4,3,3,3,4,,4,4,4,4,4,6,2,1,1,2,,3,2,1,2,2,2,1,0.87
FALL 2010,2919,12,5,2010,3,ILLINOIS,3,1,1,1,1,1,FIRST HAND EXPERIENCE AND MEDIA,2,2,2,2,1,2,2,1,2,,,,,,,4,4,4,4,4,1,1,2,1,4,1,3,1,4,1,3,3,4,3,3,4,3,2,1,1,1,1,1,1,1,1,6,1,1,2,3,5,1,2,98,5,1,0.87
FALL 2010,2932,12,5,2010,1,ARIZONA,4,1,2,2,3,3,BIOLOGY CLASSES,10,3,3,2,2,4,3,2,3,,,,,,,2,1,2,1,1,2,2,3,2,2,4,3,3,3,2,4,4,3,1,2,2,1,3,,4,4,2,4,4,1,1,3,1,6,,3,5,3,2,2,2,1,0.87
FALL 2010,2937,12,5,2010,4,CALIFORNIA,4,1,1,2,4,2,RE-OCCURING NATURAL OCCURANCES,3,1,1,3,3,3,2,3,3,,,,,,,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,,4,4,4,4,4,1,2,1,1,1,2,3,2,2,2,3,3,1,0.87
FALL 2010,2949,12,6,2010,1,NEW JERSEY,1,1,1,2,1,2,MILDER TEMPERATURES,2,1,1,2,1,1,3,2,1,,,,,,,2,4,98,2,3,2,2,2,1,4,1,4,98,98,98,4,3,4,1,3,3,4,4,,4,4,2,2,98,98,2,1,1,2,,3,5,,,3,,1,0.87
FALL 2010,2955,12,6,2010,3,PENNSYLVANIA,1,98,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,1,2,2,2,3,2,3,98,98,2,3,4,4,4,3,4,4,2,3,2,3,3,2,3,3,2,4,1,2,,3,2,2,2,2,6,1,0.87
FALL 2010,2956,12,6,2010,3,PENNSYLVANIA,1,1,1,1,1,2,OBSERVATIONS,2,2,1,4,1,4,1,1,1,,,,,,,4,4,4,4,4,98,3,3,1,4,1,4,2,1,1,1,3,3,2,3,3,3,2,1,1,3,4,2,4,4,2,1,1,6,,3,2,4,2,2,,1,0.87
FALL 2010,2970,12,6,2010,4,TENNESSEE,2,1,3,2,3,3,MELTING ICE,1,1,3,3,4,98,2,2,3,,,,,,,3,2,2,2,2,1,3,3,3,2,2,3,2,2,2,4,3,4,4,4,4,3,3,,3,3,3,3,3,1,2,1,1,2,,3,2,1,2,3,2,1,0.87
FALL 2010,2975,12,6,2010,3,TEXAS,2,1,2,3,3,2,NATURE,9,2,2,2,2,4,4,2,3,,,,,,,1,1,3,1,1,2,2,2,1,4,2,2,3,4,1,3,4,4,4,3,3,3,1,1,1,1,3,3,4,1,2,4,1,1,2,3,1,1,2,2,3,1,0.87
FALL 2010,2995,12,6,2010,3,MISSOURI,3,1,1,1,1,1,WEATHER CHANGES,3,1,1,1,1,2,1,2,2,,,,,,,4,4,1,3,4,1,1,1,1,4,4,1,1,2,1,3,3,3,3,3,3,3,98,,3,4,4,4,4,1,2,98,1,1,2,3,1,3,2,3,,1,0.87
FALL 2010,3000,12,6,2010,1,IDAHO,4,2,,,,,,,,,,,,,,,2,READ THE WEBSITE  I LOVE CARBON.COM,9,4,1,2,1,1,1,1,3,2,2,3,3,1,1,2,4,4,2,4,4,3,4,4,4,4,4,,4,4,4,4,4,1,1,3,1,6,,3,1,2,2,2,3,1,0.87
FALL 2010,3005,12,6,2010,4,CALIFORNIA,4,98,,,,,,,,,,,,,,,,,,,,,3,1,2,2,3,2,2,2,2,3,2,2,2,4,2,3,3,3,3,3,3,3,98,,3,3,3,3,3,3,1,2,1,1,2,3,1,2,2,2,2,1,0.87
FALL 2010,3026,12,7,2010,2,NORTH CAROLINA,2,2,,,,,,,,,,,,,,,2,WEATHER RUNS IN CYCLES,2,1,4,4,1,98,1,1,2,2,2,2,3,1,4,2,4,4,2,4,4,4,4,4,4,4,4,,4,4,4,4,4,6,1,1,1,1,1,3,1,1,2,3,2,1,0.87
FALL 2010,3050,12,7,2010,4,ILLINOIS,3,1,1,1,1,1,GREENHOUSE GASES,10,1,1,1,2,98,1,1,1,,,,,,,4,4,4,4,4,1,1,1,1,4,1,1,1,4,1,3,3,3,3,4,4,3,3,,1,4,1,1,1,1,1,2,1,6,,3,6,4,2,4,5,1,0.87
FALL 2010,3068,12,8,2010,3,NEW JERSEY,1,1,1,1,1,2,MELTING GLACIERS,1,1,2,1,3,2,3,4,4,,,,,,,4,4,4,4,4,1,1,1,1,4,2,2,1,2,1,3,4,1,4,3,3,1,3,,2,4,4,4,4,2,1,1,1,1,1,3,1,2,1,3,6,1,0.87
FALL 2010,3080,12,8,2010,3,MARYLAND,2,2,,,,,,,,,,,,,,,2,NATURAL TRENDS THROUGH THE CENTURIES,2,2,2,2,2,2,1,2,2,3,3,3,3,2,3,2,3,3,2,4,4,1,4,3,3,1,4,,4,4,4,4,4,6,,2,1,2,,3,2,1,2,3,3,1,0.87
FALL 2010,3087,12,8,2010,3,GEORGIA,2,1,2,98,2,2,WEATHER PATTERNS,3,2,2,4,4,4,2,2,4,,,,,,,2,3,4,2,4,3,2,3,3,1,2,1,2,4,1,4,4,1,4,3,4,1,4,,4,4,3,4,4,2,98,1,1,2,,3,5,2,2,2,6,1,0.87
FALL 2010,3089,12,8,2010,4,FLORIDA,2,2,,,,,,,,,,,,,,,1,LORD HAS A HAND IN THIS,6,1,3,4,1,1,2,1,4,3,3,3,1,3,2,2,2,2,1,3,3,3,3,3,3,2,4,,4,4,4,4,4,3,2,1,1,1,98,3,1,2,2,2,1,1,0.87
FALL 2010,3094,12,8,2010,2,TENNESSEE,2,1,1,3,1,1,WEATHER CHANGES,3,2,1,3,2,2,2,2,2,,,,,,,3,3,3,3,3,1,1,1,2,3,2,2,2,2,2,3,3,3,3,3,3,3,2,1,2,2,2,2,2,1,1,98,1,1,2,3,1,4,2,3,,1,0.87
FALL 2010,3096,12,8,2010,3,TEXAS,2,2,,,,,,,,,,,,,,,1,WEATHER,1,1,1,1,1,1,1,1,1,3,98,98,1,4,3,1,4,4,4,2,4,4,4,4,4,4,2,1,2,2,2,2,3,4,,1,1,2,,3,1,4,2,3,2,1,0.87
FALL 2010,3098,12,8,2010,4,TEXAS,2,1,4,3,3,3,OBSERVATIONS,2,2,2,4,4,4,3,3,4,,,,,,,98,2,2,2,4,2,2,2,1,4,2,4,4,1,2,4,4,3,4,1,2,3,1,3,4,4,4,4,4,6,2,1,1,1,1,3,5,2,2,3,6,1,0.87
FALL 2010,3112,12,8,2010,3,IOWA,3,1,1,98,3,2,WEATHER PATTERNS,3,2,4,4,2,4,4,4,4,,,,,,,3,2,1,1,98,2,2,2,2,4,4,2,98,4,2,4,4,4,4,4,4,1,3,,98,98,98,98,98,1,2,5,1,1,1,3,4,2,1,2,5,1,0.87
FALL 2010,3121,12,8,2010,3,NEBRASKA,3,2,,,,,,,,,,,,,,,2,TEMPERATURES STAYED THE SAME IN HIS AREA,1,2,3,1,1,1,1,1,2,98,98,98,1,3,1,1,98,2,1,2,3,3,4,2,2,1,2,2,2,2,1,3,3,1,2,3,1,2,,3,1,4,2,3,3,1,0.87
FALL 2010,3163,12,9,2010,3,MARYLAND,2,2,,,,,,,,,,,,,,,2,WEATHER STATION,9,3,4,4,2,4,3,2,4,1,1,1,3,1,1,2,3,2,3,3,3,3,3,3,3,4,2,1,4,4,4,4,4,4,2,1,1,6,,3,1,4,2,3,98,1,0.87
FALL 2010,3169,12,9,2010,3,GEORGIA,2,1,1,1,1,1,MUCH HOTTER SUMMERS AND COLDER WINTERS,2,1,1,1,1,1,1,1,1,,,,,,,4,4,4,4,4,1,1,1,1,1,1,1,1,4,1,1,1,1,2,2,2,2,2,2,4,4,2,4,4,2,1,2,1,2,,3,2,1,2,3,2,1,0.87
FALL 2010,3186,12,9,2010,3,OHIO,3,98,,,,,,,,,,,,,,,,,,,,,2,4,4,4,4,2,2,2,1,2,3,3,3,3,2,3,4,4,4,3,3,3,2,1,3,3,3,3,3,2,98,1,1,,,3,1,3,2,98,3,1,0.87
FALL 2010,3201,12,9,2010,3,NEBRASKA,3,1,1,1,1,1,EVERYTHING READ IN MEDIA,6,1,3,2,1,1,4,1,1,,,,,,,4,4,4,4,4,1,1,1,1,4,1,98,1,1,1,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,5,1,2,,3,1,4,2,1,6,1,0.87
FALL 2010,3209,12,9,2010,3,CALIFORNIA,4,2,,,,,,,,,,,,,,,1,IT IS A JOKE,8,1,4,4,1,1,1,1,1,2,2,2,4,1,4,4,4,1,4,3,3,3,3,3,3,3,4,,4,4,4,4,4,6,98,1,1,1,2,3,1,4,2,2,3,1,0.87
FALL 2010,2467,11,19,2010,1,NORTH CAROLINA,2,2,,,,,,,,,,,,,,,2,WE  HAVE RECORD LOWS,1,4,4,3,3,2,1,1,3,3,3,3,1,4,4,1,4,3,1,3,3,2,4,3,1,1,98,,1,2,4,1,2,1,2,4,,,,4,1,2,2,4,,1,0.91
FALL 2010,2559,11,23,2010,3,SOUTH CAROLINA,2,1,3,3,98,2,THE MELTING ICE CAPS,1,1,4,2,2,4,4,2,4,,,,,,,4,1,3,2,4,2,3,3,1,4,4,1,3,2,1,3,4,3,4,2,3,1,4,,2,4,2,2,3,6,2,4,5,2,,4,6,3,2,3,6,1,0.91
FALL 2010,2812,12,3,2010,2,CONNECTICUT,1,1,1,3,1,1,SCIENTIFIC RESEARCH,4,1,1,1,2,1,3,3,2,,,,,,,4,4,4,4,3,1,1,1,1,4,1,1,98,4,1,1,2,1,3,3,3,1,1,1,2,2,1,1,1,1,98,3,10,98,,4,4,4,2,5,,1,0.91
FALL 2010,2945,12,5,2010,3,CALIFORNIA,4,98,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,3,3,3,2,4,4,4,4,1,4,4,4,3,4,4,4,2,4,,4,4,4,4,4,4,2,1,,,,4,5,2,2,2,,1,0.91
FALL 2010,2475,11,19,2010,4,ILLINOIS,3,2,,,,,,,,,,,,,,,4,WARMING HAS BEEN OCCURING THROUGH GENERA,1,3,4,1,1,1,1,1,1,3,3,3,4,3,3,1,4,2,1,2,2,1,4,4,4,2,4,,4,4,4,4,4,1,2,2,10,1,2,3,1,2,2,3,3,2,0.99
FALL 2010,2481,11,19,2010,4,ARIZONA,4,2,,,,,,,,,,,,,,,2,TOO MUCH HYPE FROM MEDIA,4,1,1,1,1,1,1,1,1,3,3,3,2,98,4,2,98,4,1,3,98,3,98,3,3,3,1,1,3,3,2,3,3,1,2,2,10,2,,3,2,3,2,3,2,2,0.99
FALL 2010,2560,11,23,2010,3,LOUSIANA,2,1,2,2,4,2,TIME,10,1,1,3,2,4,2,2,2,,,,,,,2,1,2,2,1,2,3,3,1,1,2,2,1,2,1,1,1,1,1,1,4,4,4,,4,4,4,4,4,4,1,1,10,2,,3,1,1,2,3,1,2,0.99
FALL 2010,2604,11,29,2010,4,WASHINGTON,4,1,2,1,1,3,WHAT I READ,6,1,4,4,2,98,4,98,98,,,,,,,4,4,4,2,3,1,2,3,98,2,2,2,98,98,2,2,4,4,3,3,3,3,98,,98,98,98,98,98,98,98,1,10,1,2,3,2,1,2,4,3,2,0.99
FALL 2010,2704,12,1,2010,3,COLORADO,4,98,,,,,,,,,,,,,,,,,,,,,2,2,1,1,3,98,3,3,1,4,2,3,4,98,4,3,2,3,3,1,3,4,3,,4,4,4,98,3,1,2,2,10,7,,3,5,4,2,3,2,2,0.99
FALL 2010,2753,12,2,2010,2,VIRGINIA,2,1,1,3,1,1,TV,6,1,2,4,1,4,4,1,2,,,,,,,3,3,4,4,4,1,1,1,1,4,4,1,3,4,1,3,3,3,3,3,3,1,4,,4,4,4,4,4,4,98,5,,6,,3,1,,2,,,2,0.99
FALL 2010,2999,12,6,2010,3,MICHIGAN,3,1,2,2,1,1,NOT AS COLD IN WINTER,2,1,1,98,1,98,1,1,1,,,,,,,3,3,1,2,4,1,1,1,1,4,1,1,1,4,1,3,3,3,3,3,3,3,2,1,3,1,1,3,2,4,2,1,,2,,3,1,1,2,98,,2,0.99
FALL 2010,3077,12,8,2010,1,NEW JERSEY,1,1,2,3,1,1,WINTER IS WARM,2,2,1,1,2,1,1,2,1,,,,,,,4,3,4,4,2,3,2,2,2,3,1,2,4,3,98,3,1,1,1,2,3,3,2,1,2,2,3,2,2,1,1,2,5,6,,3,1,1,2,3,2,2,0.99
FALL 2010,2307,11,15,2010,4,CONNECTICUT,1,1,2,3,2,2,POLAR ICE CAPS,1,1,2,98,1,4,2,1,3,,,,,,,4,3,2,4,3,1,1,1,1,1,2,1,2,2,1,1,3,98,1,3,3,3,4,,2,4,3,4,4,1,2,2,1,1,1,2,1,1,2,3,2,2,1.09
FALL 2010,2310,11,15,2010,3,NEW YORK,1,1,1,1,1,1,POLAR ICECAPS ARE MELTING,1,1,1,3,1,3,1,1,1,,,,,,,4,4,4,4,4,1,1,1,1,3,1,1,2,4,1,3,3,4,3,3,3,3,2,1,2,2,2,2,2,1,2,5,1,6,,2,1,2,2,3,2,2,1.09
FALL 2010,2322,11,15,2010,3,OKLAHOMA,2,1,1,1,1,1,MANKIND,8,1,1,1,1,2,3,1,1,,,,,,,4,4,4,4,4,3,3,3,4,3,3,4,1,2,1,3,4,4,4,3,3,3,4,,4,4,4,4,4,5,98,2,1,6,,2,1,1,2,3,2,2,1.09
FALL 2010,2328,11,15,2010,3,INDIANA,3,2,,,,,,,,,,,,,,,2,JUST DO NOT BELIEVE IT,8,3,3,3,1,1,1,1,4,2,3,3,2,3,2,1,4,4,2,3,3,3,3,3,3,3,1,1,4,4,4,2,3,4,1,2,1,6,,2,1,4,2,2,98,2,1.09
FALL 2010,2330,11,15,2010,3,MINNESOTA,3,2,,,,,,,,,,,,,,,2,CHARTS SHOW NATURAL TRENDS THROUGH CENTU,2,2,2,2,2,2,1,2,98,3,3,3,2,98,4,2,4,3,2,4,4,4,4,3,3,3,4,,4,4,4,4,4,6,98,1,1,1,2,2,2,2,1,1,2,2,1.09
FALL 2010,2345,11,16,2010,4,NEW JERSEY,1,2,,,,,,,,,,,,,,,2,WEATHER IS COLDER,1,1,2,1,1,1,2,1,98,3,3,3,1,3,4,2,4,4,3,2,4,3,4,3,98,4,4,,4,4,4,4,4,4,2,1,1,1,2,2,3,2,1,1,2,2,1.09
FALL 2010,2347,11,16,2010,3,PENNSYLVANIA,1,1,1,1,1,1,OZONE LAYER,8,1,1,1,1,1,1,2,1,,,,,,,4,4,4,4,4,1,1,1,2,3,2,98,2,98,1,3,3,3,3,3,3,3,2,1,2,2,2,2,2,1,2,2,1,6,,2,1,,,,5,2,1.09
FALL 2010,2352,11,16,2010,4,VIRGINIA,2,2,,,,,,,,,,,,,,,2,GOD TAKES CARE OF ALL THAT,6,1,1,1,1,1,1,1,1,3,3,3,4,1,4,98,4,4,2,1,1,1,1,2,2,1,4,,4,4,4,4,4,98,2,1,1,1,2,2,1,1,2,4,3,2,1.09
FALL 2010,2371,11,16,2010,4,CALIFORNIA,4,98,,,,,,,,,,,,,,,,,,,,,1,2,2,2,98,3,3,3,2,2,2,2,98,2,2,3,4,4,4,3,3,3,2,1,2,3,4,4,4,1,1,1,1,2,,2,1,1,2,4,2,2,1.09
FALL 2010,2390,11,17,2010,4,KENTUCKY,2,1,1,2,1,1,NEWS,6,1,1,1,1,98,4,98,1,,,,,,,1,2,1,1,2,1,1,1,1,4,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98,,2,1,1,2,2,98,2,1.09
FALL 2010,2393,11,17,2010,3,MICHIGAN,3,2,,,,,,,,,,,,,,,3,CLIMATES,2,1,4,3,3,2,2,2,4,3,3,3,3,4,1,3,98,98,4,4,4,2,4,3,4,4,2,1,98,4,4,,98,98,98,1,1,7,,2,6,3,2,98,98,2,1.09
FALL 2010,2406,11,17,2010,4,CALIFORNIA,4,98,,,,,,,,,,,,,,,,,,,,,2,2,2,2,3,98,98,98,2,98,3,2,3,3,2,4,4,4,4,3,3,3,4,,3,3,3,3,3,1,2,1,1,1,2,2,1,1,2,2,2,2,1.09
FALL 2010,2411,11,18,2010,4,NEW JERSEY,1,98,,,,,,,,,,,,,,,,,,,,,3,1,3,2,4,1,2,1,3,4,2,1,98,4,1,98,2,1,4,3,3,3,4,,2,3,3,2,4,3,2,2,1,2,,2,2,4,2,2,,2,1.09
FALL 2010,2423,11,18,2010,4,VIRGINIA,2,1,1,98,1,2,NEWS,6,1,1,2,3,1,3,1,1,,,,,,,4,4,1,2,4,1,1,2,1,3,2,1,98,2,1,3,3,98,3,3,3,3,98,,3,4,2,4,4,5,98,2,1,1,1,2,2,1,2,3,3,2,1.09
FALL 2010,2426,11,18,2010,3,ALABAMA,2,2,,,,,,,,,,,,,,,3,MILD WINTERS,1,3,3,2,2,2,3,2,2,2,2,2,98,3,2,2,3,2,2,3,4,4,4,3,3,3,98,,4,2,3,3,3,1,2,1,1,1,2,2,1,4,2,98,1,2,1.09
FALL 2010,2436,11,18,2010,3,OHIO,3,1,1,3,1,1,BEING A FARM KID,2,1,1,1,2,4,3,98,1,,,,,,,1,3,98,4,3,3,3,2,1,3,4,2,1,2,2,98,98,98,3,3,3,3,2,1,2,2,2,2,3,1,2,1,1,6,,2,5,4,2,3,1,2,1.09
FALL 2010,2439,11,18,2010,4,IOWA,3,2,,,,,,,,,,,,,,,1,DO NOT BELIEVE IN GLOBAL WARMING,8,1,4,4,1,1,1,1,98,3,3,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,,4,4,4,4,4,6,98,2,1,1,2,2,1,2,2,1,4,2,1.09
FALL 2010,2460,11,19,2010,1,FLORIDA,2,1,2,3,1,2,HOTTER,2,1,1,98,3,2,3,1,1,,,,,,,4,4,3,4,3,98,98,2,3,4,4,2,98,98,2,98,98,98,4,3,3,98,98,,98,98,98,98,2,1,98,1,1,6,,2,5,3,2,98,98,2,1.09
FALL 2010,2464,11,19,2010,4,TEXAS,2,1,2,3,1,1,SCIENTISTS,4,1,98,98,3,2,2,2,2,,,,,,,4,4,4,2,4,1,2,98,1,1,2,2,2,2,2,98,98,98,98,4,3,98,98,,3,98,2,2,3,98,98,98,1,6,,2,6,3,2,98,,2,1.09
FALL 2010,2479,11,19,2010,1,CALIFORNIA,4,98,,,,,,,,,,,,,,,,,,,,,2,2,98,1,2,2,3,3,2,3,3,3,3,3,2,1,4,2,4,3,3,4,2,1,2,2,2,2,2,1,98,1,1,,,2,5,2,2,98,98,2,1.09
FALL 2010,2482,11,21,2010,3,MASSACHUSETTS,1,1,1,1,1,1,POLAR BEARS HAVE NO WHERE TO GO,7,1,1,1,2,2,4,1,2,,,,,,,4,4,4,4,4,1,2,2,2,3,2,3,2,98,1,3,3,3,3,3,3,3,2,1,2,3,2,3,3,1,1,2,1,1,2,2,2,1,2,2,2,2,1.09
FALL 2010,2483,11,21,2010,4,VERMONT,1,1,1,3,1,2,MILDER WINTERS IN LOCAL AREA,2,1,2,2,2,2,2,2,2,,,,,,,4,4,3,3,3,2,2,2,1,3,2,1,1,4,1,3,4,4,3,3,3,3,2,1,2,98,2,1,2,1,1,2,1,1,2,2,4,1,2,3,2,2,1.09
FALL 2010,2488,11,21,2010,3,DELAWARE,2,1,1,1,1,1,WEATER AND MELTING ICE,1,1,1,1,1,1,1,1,1,,,,,,,4,4,3,4,4,1,1,1,1,4,1,1,1,4,1,3,3,3,3,3,3,3,98,,1,1,2,1,2,98,1,6,1,2,,2,1,1,2,2,4,2,1.09
FALL 2010,2491,11,21,2010,4,TENNESSEE,2,2,,,,,,,,,,,,,,,2,WARMER WEATHER WHEN I WAS A CHILD,1,1,3,3,1,2,1,1,1,2,3,3,3,1,4,98,4,98,2,1,2,1,2,2,1,1,4,,4,4,4,4,4,4,98,1,1,2,,2,1,1,2,3,2,2,1.09
FALL 2010,2520,11,22,2010,3,LOUISIANA,2,1,1,3,1,2,TEMPERATURES,2,1,1,1,1,1,3,4,1,,,,,,,3,2,4,2,4,3,2,3,2,4,2,1,2,2,1,3,4,4,4,3,2,2,4,,,98,4,98,4,98,98,1,1,6,,2,6,3,2,98,,2,1.09
