"RespNum","Sample","Date","demog_age_list","demog_state","demog_state_region","gw_belief","believer_confidence","believer_cause","believer_problem","gw_concern","believer_factor_open","believer_factor_open_coded","believer_factor_glaciers","believer_factor_warmer","believer_factor_models","believer_factor_hurricane","believer_factor_ipcc","believer_factor_mildwint","believer_factor_polarbrs","believer_factor_droughts","believer_factor_extremes","nonbeliever_confidence","nonbeliever_factor_open","nonbeliever_factor_open_coded","nonbeliever_factor_weath","nonbeliever_factor_scievid","nonbeliever_factor_distort","gw_noevidence","gw_scioverstate","gw_nattrend","gw_mediaoverstate","fed_industrial","govt_fed","govt_state","govt_local","rps_25x25_nocost","rps_25x25_cost10pct","vehicle_54mpg_nocost","vehicle_54mpg_cost10pct","fftax_support_v2","fftax_support_v2_cost10pct","carbontax_revuse_v2","gastax_knowldg_cost","gastax_knowldg_chng","gastax_knowldg_chnghow","excisetax_revuse","willing2pay_list","demog_persfinance","demog_race","demog_relig","demog_relig_evang","demog_edu","demog_news","demog_polparty","demog_polviews","demog_income","demog_gender","weight"
810,"C","10/11/2012 6:38:40",2,"CONNECTICUT",1,1,1,3,1,1,"SCIENTIFIC RESEARCH",4,1,3,1,1,98,4,4,1,1,,,,,,,4,4,4,4,4,1,2,2,1,1,1,1,1,1,98,98,1,98,98,4,1,1,7,,4,5,1,5,,2,1.12
916,"L","10/11/2012 9:49:50",2,"CALIFORNIA",4,2,,,,,,,,,,,,,,,,1,"FACTS DO NOT ADD UP",3,1,4,4,1,2,1,2,2,3,3,3,1,2,1,1,1,1,2,98,98,,2,1,2,1,2,,4,1,1,3,3,2,1.12
542,"L","10/8/2012 7:40:09",2,"NEW JERSEY",1,1,1,1,1,1,"STORMS HIGH TEMPERATURES",3,1,1,3,1,4,1,1,2,1,,,,,,,4,4,4,4,4,1,1,1,1,1,1,1,4,4,1,98,98,,1,3,2,1,1,2,3,1,4,3,2,1,1.14
885,"L","10/11/2012 8:33:15",2,"COLORADO",4,1,1,3,2,2,"ARTIC MELTING",1,1,2,1,3,3,2,2,2,2,,,,,,,4,3,3,2,3,2,2,3,3,3,1,3,3,3,2,1,2,,2,1,3,1,6,,3,1,98,3,2,1,1.14
446,"C","10/8/2012 5:32:15",1,"FLORIDA",2,1,2,3,2,3,"TEMPERATURE CHANGES",2,2,3,2,2,2,3,2,2,2,,,,,,,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,98,98,,1,2,1,1,1,2,5,2,1,5,,1,1.16
473,"L","10/8/2012 6:10:06",1,"MICHIGAN",3,1,1,3,1,1,"GREENHOUSE GASES",8,1,1,4,2,2,2,4,2,2,,,,,,,4,4,4,4,4,2,2,3,1,1,1,1,4,4,2,98,1,2,3,3,2,1,6,,5,5,4,4,6,1,1.16
491,"L","10/8/2012 6:34:20",1,"CALIFORNIA",4,1,1,3,1,2,"TRENDS OF HIGH AND LOW,  VERY WELL DOCUMENTED",2,2,4,2,3,2,4,3,3,3,,,,,,,4,98,4,1,4,1,1,1,2,2,4,4,4,4,1,3,2,,1,3,3,1,7,,5,5,4,3,,1,1.16
332,"L","10/2/2012 9:58:56",2,"MISSOURI",3,1,2,1,2,2,"GLACIERS MELTING",1,1,98,98,4,4,4,1,2,2,,,,,,,1,1,4,1,4,2,2,3,1,98,1,1,4,4,3,2,98,,3,1,2,1,6,,2,1,4,98,2,1,1.17
640,"C","10/9/2012 5:07:36",2,"NEW JERSEY",1,2,,,,,,,,,,,,,,,,1,"SCIENTIFIC HOAX",3,1,4,1,1,1,1,1,1,3,3,3,2,2,1,2,4,4,2,98,98,,2,1,2,1,6,,2,1,4,3,2,1,1.17
779,"L","10/10/2012 8:44:12",2,"CALIFORNIA",4,2,,,,,,,,,,,,,,,,2,"EARTHS NATURAL CYCLES",2,2,4,3,2,2,1,2,3,3,3,3,1,3,1,1,4,4,2,98,2,,2,1,2,1,6,,2,1,4,4,2,1,1.17
204,"C","10/1/2012 8:14:19",3,"WASHINGTON",4,1,1,3,1,1,"WHAT I HAVE READ AND HEARD. THE ICE IS MELTING, PLANTS ARE GROWING IN PLACE",6,1,4,1,1,2,4,1,1,1,,,,,,,3,3,4,1,4,3,2,3,1,1,1,1,3,3,1,5,98,,98,3,2,10,6,,3,5,1,4,2,2,1.17
564,"L","10/8/2012 8:00:27",3,"NORTH CAROLINA",2,98,,,,,,,,,,,,,,,,,,,,,,2,2,3,2,98,2,2,3,2,3,98,3,2,3,4,2,1,1,4,1,1,5,2,,4,1,4,3,,2,1.17
242,"C","10/1/2012 8:56:55",1,"NEW MEXICO",4,1,3,3,1,2,"COWS",10,4,98,98,98,98,98,2,,,,,,,,,4,2,98,1,3,1,1,1,1,1,1,1,1,1,1,98,98,,1,1,1,1,98,,4,2,1,4,,1,1.19
290,"L","10/2/2012 8:26:52",1,"VIRGINIA",2,2,,,,,,,,,,,,,,,,2,"NO ANSWER",8,1,98,2,2,1,2,1,2,3,3,3,4,4,4,4,4,4,3,98,1,98,4,1,2,1,1,2,4,1,2,3,6,1,1.19
669,"C","10/9/2012 5:44:01",1,"SOUTH CAROLINA",2,2,,,,,,,,,,,,,,,,2,"WEATHER DOES NOT SEEM DIFFERENT",1,1,2,2,1,2,2,2,4,3,1,2,1,1,1,1,3,4,6,98,98,,1,3,1,1,1,1,4,5,2,2,3,1,1.19
718,"L","10/9/2012 8:33:14",1,"MISSOURI",3,2,,,,,,,,,,,,,,,,1,"WEATHER",1,1,3,98,1,3,2,2,1,2,2,2,3,3,2,2,4,4,6,98,98,,98,1,3,1,2,,4,1,,98,6,1,1.19
628,"C","10/8/2012 9:33:05",4,"MISSOURI",3,2,,,,,,,,,,,,,,,,1,"WEATHER PATTERNS OVER THE YEARS",2,2,4,1,2,2,1,1,3,3,3,3,1,1,1,1,2,4,4,98,98,,4,2,2,2,1,1,3,1,1,2,1,1,1.22
509,"L","10/8/2012 6:51:18",4,"ALABAMA",2,1,3,2,4,4,"THE HEAT THIS SUMMER",2,4,4,4,4,4,4,4,4,4,,,,,,,1,3,1,1,1,3,3,3,4,4,4,4,4,4,2,98,98,,2,1,2,1,1,1,1,1,2,1,3,2,1.22
620,"C","10/8/2012 9:18:00",2,"IDAHO",4,2,,,,,,,,,,,,,,,,1,"DO NOT BELIEVE AL GORE",7,4,3,1,1,2,1,1,2,2,2,2,3,4,2,2,3,4,5,98,98,,6,1,3,10,1,98,3,3,2,2,4,1,1.22
711,"L","10/9/2012 8:21:27",2,"TEXAS",2,2,,,,,,,,,,,,,,,,2,"NOT ENOUGH PROOF",3,3,4,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,3,3,98,,3,1,2,10,7,,3,1,4,98,,1,1.22
893,"L","10/11/2012 9:05:36",2,"ILLINOIS",3,1,1,1,1,1,"WEATHER PATTERNS",3,2,2,2,2,2,2,2,2,2,,,,,,,4,4,4,4,4,1,1,1,1,2,1,2,1,1,1,98,98,,1,3,3,10,2,,3,3,1,4,,1,1.22
48,"C","9/27/2012 5:30:48",2,"KENTUCKY",2,2,,,,,,,,,,,,,,,,2,"NOT CONVINCED",8,1,98,2,1,98,1,1,98,3,3,3,2,2,98,98,3,4,98,98,98,,2,1,2,1,1,1,4,1,2,2,2,2,1.22
187,"L","9/27/2012 9:36:11",98,"CALIFORNIA",4,2,,,,,,,,,,,,,,,,1,"CYCLICAL",2,1,4,1,1,2,1,1,4,3,98,2,1,4,3,2,1,4,98,5,1,1,98,2,,,,,,2,,,,2,1.25
294,"L","10/2/2012 8:38:21",98,"NEW JERSEY",1,98,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,4,2,3,3,1,98,1,3,98,98,3,98,2,,1,2,2,5,1,2,4,1,1,3,,2,1.25
322,"L","10/2/2012 9:30:13",2,"ILLINOIS",3,1,1,1,1,1,"GLACIAL MELT",1,1,1,2,2,2,3,1,1,2,,,,,,,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,98,98,,1,2,2,1,,,2,1,1,3,1,1,1.25
855,"L","10/11/2012 7:50:16",2,"PENNSYLVANIA",1,2,,,,,,,,,,,,,,,,1,"AL GORE SUCKS",7,2,4,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,3,1,98,,3,1,2,10,2,,2,2,,,,1,1.25
908,"L","10/11/2012 9:32:17",2,"COLORADO",4,1,2,3,2,2,"WEATHER CHANGES",3,2,2,3,2,3,2,2,2,2,,,,,,,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,98,98,,1,3,3,10,3,,2,4,1,4,,1,1.25
66,"C","9/27/2012 6:04:58",3,"OKLAHOMA",2,1,2,2,2,2,"DATA",4,1,1,1,2,2,1,4,2,1,,,,,,,1,4,2,3,4,2,2,3,1,98,2,2,98,98,98,98,98,,98,2,3,10,1,2,3,1,2,3,1,2,1.25
374,"L","10/4/2012 8:11:15",3,"VIRGINIA",2,1,1,3,1,2,"WARMER SUMMERS AND WINTERS",2,3,1,4,3,4,1,3,2,2,,,,,,,4,4,4,4,4,1,1,1,98,3,1,1,4,4,4,98,98,,4,3,1,2,1,2,3,3,1,3,,1,1.26
404,"L","10/4/2012 8:56:07",3,"INDIANA",3,1,1,1,1,2,"HEAT RELATED",2,1,1,1,1,2,1,1,1,1,,,,,,,1,98,2,4,1,1,1,1,1,1,1,1,98,1,4,5,98,,1,,3,2,,,,,1,1,3,1,1.26
512,"L","10/8/2012 6:54:55",3,"ALABAMA",2,1,1,2,1,1,"WEATHER",3,1,1,2,1,2,1,1,1,1,,,,,,,2,4,3,1,4,1,2,3,3,4,1,3,4,1,1,98,1,1,1,1,1,2,7,,3,5,1,4,,1,1.26
17,"L","9/26/2012 9:18:18",4,"CALIFORNIA",4,1,2,1,1,1,"SOCIETY I AS A RESULT OF GREED AND INDUSTRIAL COUNTRIES DISREGARD PEOPLE",8,2,1,98,2,98,2,98,2,3,,,,,,,4,4,3,4,4,1,1,1,1,1,1,1,3,4,1,98,98,,5,4,3,2,1,2,3,5,1,2,3,2,1.27
44,"C","9/27/2012 5:19:22",2,"WISCONSIN",3,1,3,3,2,1,"CUTTING DOWN TREES",8,4,4,98,2,3,3,2,3,4,,,,,,,1,2,4,3,1,1,1,1,1,3,3,4,1,3,4,98,98,,4,2,3,1,2,,3,1,4,98,3,2,1.27
72,"C","9/27/2012 6:13:09",2,"WISCONSIN",3,1,2,1,2,2,"GLACIERS MELTING",1,1,1,1,3,2,1,1,2,3,,,,,,,4,4,3,3,4,2,2,3,1,1,1,1,2,2,1,98,98,,1,3,1,1,1,1,3,5,1,3,6,2,1.27
76,"C","9/27/2012 6:23:59",2,"FLORIDA",2,1,2,2,2,2,"LAST SUMMERS HEAT AND DROUGHT",2,1,1,4,2,4,2,4,1,1,,,,,,,2,2,2,1,2,2,2,2,2,2,1,1,4,4,3,98,98,,1,3,3,1,98,,3,5,98,98,4,2,1.27
88,"L","9/27/2012 7:12:49",2,"MICHIGAN",3,1,2,3,2,2,"WEATHER PATTERNS",3,2,1,2,1,2,1,2,1,1,,,,,,,4,4,2,4,3,2,2,2,2,2,2,2,4,4,3,98,98,,3,3,1,1,6,,3,6,4,98,4,2,1.27
208,"C","10/1/2012 8:16:14",2,"CALIFORNIA",4,98,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,98,98,98,98,2,98,2,2,2,98,1,98,98,,1,1,3,1,1,2,3,5,2,3,6,2,1.27
266,"L","10/1/2012 9:39:44",2,"MISSOURI",3,1,2,2,2,3,"THE WEATHER CHANGES",3,1,4,4,4,4,1,1,1,1,,,,,,,3,1,1,1,3,1,2,2,2,4,1,2,4,4,98,2,1,1,98,1,2,1,7,,3,1,4,1,,2,1.27
340,"L","10/3/2012 8:15:52",2,"CALIFORNIA",4,1,1,1,2,1,"AGRICULTURE",14,2,2,1,2,2,2,2,2,2,,,,,,,4,4,4,4,4,3,3,1,1,4,1,1,1,1,1,,,,1,98,2,1,98,,3,5,4,4,5,2,1.27
460,"C","10/8/2012 5:45:38",2,"TEXAS",2,1,1,1,1,1,"TEMPERATURE CHANGES",2,1,1,1,1,1,1,1,1,1,,,,,,,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,5,1,2,1,4,1,10,1,2,5,6,1,3,4,2,1.27
571,"L","10/8/2012 8:12:12",4,"VIRGINIA",2,1,1,1,1,1,"DOCUMENTARIES",6,1,1,2,3,2,1,1,2,2,,,,,,,4,4,4,4,4,1,1,1,1,2,1,1,4,4,3,98,98,,3,3,2,2,1,1,3,1,1,2,3,2,1.27
631,"C","10/8/2012 9:37:39",2,"CALIFORNIA",4,1,1,3,1,2,"WE ARE DESTROYING EARTH OZONE LAYER",10,1,1,98,2,98,2,1,1,2,,,,,,,4,4,3,4,4,2,2,2,1,1,1,1,2,2,4,98,98,,3,3,2,10,1,2,5,4,2,3,,2,1.27
862,"L","10/11/2012 7:57:39",2,"VIRGINIA",2,1,1,2,2,1,,,1,2,2,1,1,2,2,1,1,,,,,,,2,4,2,3,4,2,2,2,1,1,1,1,2,3,6,98,1,1,1,3,2,1,98,,3,5,98,3,5,2,1.27
94,"L","9/27/2012 7:26:27",2,"ILLINOIS",3,1,2,3,1,3,"MEDIA",6,1,2,2,3,1,1,3,3,3,,,,,,,2,4,3,3,4,1,1,1,1,1,1,1,1,1,3,3,2,,3,2,1,1,6,,5,1,1,5,1,2,1.27
169,"L","9/27/2012 9:04:05",3,"NEBRASKA",3,1,3,1,1,1,"POLLUTION",8,,,,,,,,,,,,,,,,,3,4,3,4,2,2,2,1,1,98,98,1,1,1,98,98,,1,3,3,10,2,,2,1,1,3,1,2,1.28
111,"L","9/27/2012 7:46:17",3,"ARIZONA",4,1,1,3,1,1,"WEATHER CHANGES",3,1,1,1,1,1,1,1,1,1,,,,,,,4,4,2,4,1,1,1,1,1,1,1,1,1,1,1,98,98,,5,2,1,2,2,,2,5,4,3,,1,1.29
394,"L","10/4/2012 8:40:28",3,"NORTH CAROLINA",2,1,1,1,1,1,"WARMER TEMPERATURES IN NORTH CAROLINA",2,1,1,4,1,3,1,1,1,1,,,,,,,4,3,3,3,4,2,2,2,2,2,2,2,4,4,2,5,1,1,2,1,2,2,1,1,2,1,4,5,,1,1.29
415,"C","10/4/2012 9:21:53",1,"ARIZONA",4,1,1,3,1,1,"WEATHER PATTERNS RECENTLY",3,1,1,3,3,3,3,1,1,3,,,,,,,4,4,4,4,4,1,2,2,1,3,1,2,4,4,2,98,98,,2,2,2,1,1,2,4,1,4,3,2,1,1.29
524,"L","10/8/2012 7:23:01",3,"OHIO",3,2,,,,,,,,,,,,,,,,1,"NONE",8,4,4,2,1,2,1,2,2,3,3,3,4,4,98,98,4,4,2,2,2,,2,1,3,,,,3,1,4,1,,98,1.29
675,"C","10/9/2012 5:52:36",3,"GEORGIA",2,1,1,3,3,3,"WEATHER",3,1,2,98,2,3,2,98,2,2,,,,,,,4,3,4,2,2,2,2,2,3,3,2,2,3,3,2,98,1,98,1,1,3,2,1,2,2,1,,3,,1,1.29
827,"C","10/11/2012 7:07:56",3,"ALABAMA",2,1,1,1,1,1,"HIGHER TEMPERATURES AND LESS RAIN",2,1,2,3,2,3,2,2,1,1,,,,,,,4,4,3,3,4,1,2,2,1,1,1,1,1,1,1,98,98,,2,2,2,2,4,,4,5,3,3,1,1,1.29
99,"L","9/27/2012 7:31:40",2,"OKLAHOMA",2,2,,,,,,,,,,,,,,,,2,"EARTHS NATURAL PATTERNS",2,2,3,2,1,1,1,1,1,3,3,3,4,4,3,3,3,4,2,98,98,,3,1,2,1,1,2,2,1,2,1,,2,1.3
421,"C","10/4/2012 9:32:27",2,"ILLINOIS",3,2,,,,,,,,,,,,,,,,2,"JUST DO NOT THINK SO",8,2,4,4,2,2,1,2,3,3,3,3,1,3,1,2,4,4,2,98,98,,2,1,2,1,6,,2,1,4,4,3,2,1.3
438,"C","10/8/2012 5:24:05",4,"MARYLAND",2,2,,,,,,,,,,,,,,,,2,"GOD IS IN CONTROL",6,3,3,3,2,2,2,2,2,3,3,3,3,4,3,4,3,4,2,98,98,,2,1,2,2,1,1,2,5,4,3,3,2,1.3
594,"L","10/8/2012 8:41:49",4,"CALIFORNIA",4,1,98,98,98,98,"WARMER IN MY TOWN",2,2,98,98,98,98,98,98,98,1,,,,,,,1,1,2,1,2,2,2,2,1,4,4,4,4,4,98,98,2,,98,2,2,2,98,,2,6,4,2,,2,1.3
813,"C","10/11/2012 6:40:45",2,"KENTUCKY",2,1,2,2,2,2,"MELTING ICE",1,1,3,2,2,2,3,2,2,2,,,,,,,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,98,1,98,1,98,2,1,1,2,2,5,4,2,,2,1.3
486,"L","10/8/2012 6:28:46",3,"TEXAS",2,98,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,2,2,2,1,4,1,4,3,4,3,98,1,1,2,1,3,2,6,,5,6,4,2,6,2,1.31
69,"C","9/27/2012 6:08:03",4,"ARKANSAS",2,1,1,3,1,1,"WARMER TEMPERATURES",2,1,1,1,1,98,1,2,2,2,,,,,,,4,4,1,1,4,1,1,1,1,1,1,98,3,2,4,5,98,,4,98,2,1,6,,1,1,1,3,2,2,1.32
333,"L","10/3/2012 8:03:37",2,"NEW YORK",1,1,1,1,1,1,"NO WINTERS",3,1,1,2,2,2,1,2,2,2,,,,,,,4,4,4,3,4,1,1,1,1,1,1,2,1,2,1,98,1,98,1,3,1,5,2,,4,1,1,5,,1,1.32
414,"C","10/4/2012 9:21:52",2,"CALIFORNIA",4,98,,,,,,,,,,,,,,,,,,,,,,1,4,4,3,98,3,3,3,1,2,1,1,1,2,5,98,98,,1,4,2,10,7,,3,6,98,4,2,1,1.32
495,"L","10/8/2012 6:40:07",2,"CALIFORNIA",4,1,3,3,3,3,"NOT SURE",10,4,3,3,3,4,3,3,3,3,,,,,,,2,2,1,1,3,1,2,2,2,2,2,2,2,2,3,98,1,1,3,2,3,5,1,,4,3,2,2,6,1,1.32
680,"C","10/9/2012 7:25:15",2,"TEXAS",2,2,,,,,,,,,,,,,,,,1,"GENERAL CYCLE",2,1,4,4,4,2,1,1,1,3,2,2,4,4,4,4,4,4,2,98,98,,2,1,2,10,6,,3,1,4,2,2,1,1.32
59,"C","9/27/2012 5:58:03",1,"NEW MEXICO",4,1,2,3,1,2,"DROUGHTS",3,2,2,3,1,3,2,3,1,1,,,,,,,3,3,2,3,4,1,2,3,1,2,1,1,4,4,1,98,1,2,5,3,3,1,7,,3,5,4,3,3,1,1.34
399,"L","10/4/2012 8:50:09",1,"KENTUCKY",2,1,2,1,2,2,"HOTTER SUMMERS AND WARMER WINTERS",2,2,2,2,3,98,1,98,98,98,,,,,,,3,3,98,98,3,98,98,98,1,2,1,3,2,3,1,98,1,98,6,3,1,1,6,,3,1,2,2,98,1,1.34
480,"L","10/8/2012 6:23:14",1,"TEXAS",2,1,1,1,1,1,"WEATHER",3,2,2,1,2,2,1,2,1,2,,,,,,,4,3,4,4,4,1,2,1,1,1,1,1,1,1,6,5,98,,1,6,3,1,98,,3,5,4,5,3,1,1.34
577,"L","10/8/2012 8:17:59",1,"PENNSYLVANIA",1,1,2,3,1,1,"WEATHER PATTERNS",3,1,2,2,1,2,1,1,1,2,,,,,,,3,2,98,2,4,2,1,1,1,2,1,1,2,3,1,98,1,98,3,3,3,1,,,3,2,4,2,,1,1.34
586,"L","10/8/2012 8:26:48",1,"WASHINGTON",4,1,3,3,3,3,"HOTTEST AND DRIEST SUMMER, ABNORMAL WEATHER",2,1,1,2,2,2,2,4,1,2,,,,,,,4,4,2,3,3,1,1,1,1,2,2,2,2,2,1,5,1,1,1,2,1,1,6,,3,5,1,98,3,1,1.34
296,"L","10/2/2012 8:44:01",1,"CALIFORNIA",4,1,1,3,1,1,"WEATHER CHANGES",3,2,2,2,2,2,2,2,2,2,,,,,,,4,4,3,2,4,1,1,1,2,2,2,2,1,2,1,98,1,98,1,4,1,10,2,,5,5,1,5,4,1,1.34
378,"L","10/4/2012 8:16:15",3,"KENTUCKY",2,1,2,1,1,1,"SEASONS",3,1,1,2,2,2,2,98,1,2,,,,,,,4,4,4,4,4,1,1,1,1,2,1,2,1,2,1,98,1,1,1,3,1,2,4,,4,1,1,4,4,2,1.34
747,"L","10/9/2012 9:05:12",1,"OHIO",3,1,2,2,2,2,"NUCLEAR TESTING USED AS EXCUSE",8,2,2,3,2,3,2,2,2,2,,,,,,,2,2,2,2,4,2,2,2,2,2,2,3,4,4,2,2,1,98,2,1,,10,6,,5,4,4,2,,1,1.34
127,"L","9/27/2012 8:03:07",1,"MICHIGAN",3,1,3,3,2,3,"CO2",8,98,98,98,,,,,,,,,,,,,98,,,,3,2,2,2,1,2,1,2,2,2,3,98,2,,1,5,1,1,7,,2,1,98,4,3,1,1.37
344,"L","10/3/2012 8:18:59",1,"IOWA",3,1,2,2,2,3,"RESEARCH.",4,1,3,2,3,2,3,2,3,2,,,,,,,3,2,3,2,4,1,3,2,2,2,2,2,1,1,6,2,2,,6,2,3,1,1,1,2,2,4,3,3,1,1.37
458,"C","10/8/2012 5:42:43",1,"GEORGIA",2,98,,,,,,,,,,,,,,,,,,,,,,2,2,4,2,4,1,1,1,1,1,1,1,2,2,5,98,1,1,1,5,1,1,2,,2,6,1,4,98,1,1.37
584,"L","10/8/2012 8:26:44",1,"NORTH CAROLINA",2,1,2,3,1,1,"EXTREMELY HOT WEATHER CONDITIONS",2,2,1,3,2,2,1,3,2,2,,,,,,,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,98,1,98,1,3,1,1,6,,2,5,4,3,,1,1.37
683,"C","10/9/2012 7:30:18",1,"ALASKA",4,98,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,3,3,3,4,4,3,3,4,4,4,98,1,98,4,2,3,1,7,,2,1,3,4,,1,1.37
712,"L","10/9/2012 8:25:54",1,"NORTH CAROLINA",2,1,1,3,1,1,"WEATHER CHANGES",3,2,2,2,2,2,2,2,2,2,,,,,,,4,4,4,4,4,1,1,2,1,1,1,2,1,1,1,98,1,1,1,2,2,1,2,,2,1,1,3,,1,1.37
833,"C","10/11/2012 7:18:31",1,"INDIANA",3,1,1,3,1,2,"MILD WINTERS",2,4,1,4,1,2,1,2,1,1,,,,,,,4,2,3,3,4,1,1,2,1,2,3,3,4,4,2,5,98,,2,2,3,1,6,,2,1,98,98,3,1,1.37
240,"C","10/1/2012 8:54:03",2,"ILLINOIS",3,1,2,3,2,2,"WARMER",2,2,1,2,3,2,2,2,2,3,,,,,,,2,4,3,3,1,1,1,1,1,1,1,2,2,3,1,4,98,,3,3,2,1,1,2,3,1,1,98,2,2,1.37
255,"L","10/1/2012 9:25:33",2,"CALIFORNIA",4,2,,,,,,,,,,,,,,,,1,"GRANDPARENTS STORIES",9,3,4,4,1,2,2,1,3,2,2,2,1,1,1,1,4,4,1,98,98,,1,1,2,1,6,,3,1,4,4,2,2,1.37
453,"C","10/8/2012 5:38:42",2,"NEW JERSEY",1,2,,,,,,,,,,,,,,,,1,"STUDIES",5,2,4,1,1,2,2,1,3,3,3,3,1,3,1,1,4,4,2,98,98,,2,1,3,1,6,,3,1,4,2,2,2,1.37
666,"C","10/9/2012 5:37:56",1,"CONNECTICUT",1,2,,,,,,,,,,,,,,,,1,"WEATHER",1,1,4,4,2,98,1,98,3,2,2,2,1,1,1,1,3,4,6,5,98,,1,1,1,10,2,,4,5,2,2,6,1,1.37
911,"L","10/11/2012 9:41:39",2,"CALIFORNIA",4,2,,,,,,,,,,,,,,,,1,"IT HAS BEEN GETTING COOLER IN CALIFORNIA",1,1,4,4,1,98,1,98,1,3,3,3,1,3,1,1,4,4,2,98,98,,2,1,2,1,6,,3,1,1,5,2,2,1.37
277,"C","10/2/2012 8:03:31",3,"NEW YORK",1,1,1,1,2,1,"DEFORESTATION",8,2,2,3,2,2,4,3,2,1,,,,,,,1,2,3,1,2,1,1,1,1,3,3,4,3,3,3,98,98,,3,1,2,10,1,,1,6,1,1,,1,1.39
668,"C","10/9/2012 5:42:53",1,"CALIFORNIA",4,1,1,3,2,2,"PRACTICES OF HUMANS THAT ARE HARMFUL TO THE ENVIRONMENT, INAPPROPRIATE DISP",8,2,3,4,4,2,4,4,2,4,,,,,,,4,4,4,3,4,98,2,2,1,1,1,1,1,1,1,98,98,,1,98,3,1,7,,5,5,3,5,,2,1.39
678,"C","10/9/2012 5:56:10",1,"MASSACHUSETTS",1,1,1,1,1,1,"INTERVIEWS WITH SCIENTISTS",6,2,3,1,2,2,2,4,2,1,,,,,,,3,4,3,4,4,1,1,1,2,2,1,1,1,1,1,1,2,,1,3,1,1,7,,5,5,1,4,6,2,1.39
882,"L","10/11/2012 8:27:40",98,"CALIFORNIA",4,2,,,,,,,,,,,,,,,,1,"HISTORY OF THE GLOBE",2,4,4,1,4,1,1,1,4,3,3,3,4,4,4,4,4,4,2,98,1,1,2,1,,1,1,2,1,1,4,5,,1,1.39
112,"L","9/27/2012 7:46:17",2,"INDIANA",3,1,2,3,2,2,"DO NOT KNOW.",10,1,1,1,98,98,98,98,98,98,,,,,,,1,1,2,2,1,2,2,1,1,1,1,4,4,4,6,2,98,,4,2,2,1,6,,2,6,1,3,2,2,1.4
161,"L","9/27/2012 8:51:15",2,"VIRGINIA",2,1,2,2,2,2,"MELTING OF ICE",1,2,2,2,3,3,1,1,2,2,,,,,,,3,3,2,3,3,98,98,98,98,98,98,98,98,98,5,98,98,,5,98,2,1,98,,2,1,1,4,2,2,1.4
259,"L","10/1/2012 9:31:02",4,"ILLINOIS",3,1,2,3,1,1,"DOCUMENTARIES",6,1,3,2,3,2,3,1,3,3,,,,,,,4,4,4,4,4,1,1,1,1,1,1,1,3,4,1,98,98,,1,2,3,2,1,1,2,1,1,2,2,2,1.4
297,"L","10/2/2012 8:45:01",4,"PENNSYLVANIA",1,2,,,,,,,,,,,,,,,,2,"GO BACK IN HISTORY",2,2,2,2,3,2,2,2,98,3,3,3,2,98,98,98,2,98,98,98,98,,98,98,2,1,1,2,1,1,2,2,1,2,1.4
336,"L","10/3/2012 8:11:04",4,"GEORGIA",2,2,,,,,,,,,,,,,,,,2,"MY AGE AND LIFE KNOWLEDGE",1,1,4,4,1,1,3,1,3,3,3,3,2,4,1,3,4,4,3,98,98,,3,1,3,1,1,2,1,1,1,2,1,2,1.4
888,"L","10/11/2012 8:56:05",4,"TENNESSEE",2,1,1,1,1,1,"IT REALLY SCARES ME",10,1,1,1,1,1,1,1,1,1,,,,,,,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,98,98,,1,1,2,2,2,,2,1,1,2,2,2,1.4
23,"L","9/26/2012 9:37:22",1,"NEVADA",4,98,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,2,3,1,2,98,3,2,3,98,3,98,98,98,,4,1,2,1,,,4,5,4,3,,2,1.42
60,"C","9/27/2012 5:58:15",1,"NORTH CAROLINA",2,1,1,3,2,2,"MELTING ICE CAPS",1,1,3,2,2,1,3,2,2,1,,,,,,,4,2,3,2,4,1,2,2,1,1,1,1,2,2,1,5,1,1,1,2,1,1,6,,4,5,1,5,,2,1.42
275,"C","10/2/2012 8:00:57",1,"CALIFORNIA",4,1,2,3,2,3,"SUMMERS ARE HOTTER",2,3,2,2,3,4,2,2,2,2,,,,,,,3,3,3,3,2,2,2,3,2,2,2,2,2,2,4,3,98,,4,2,2,1,,,4,5,4,98,4,2,1.42
613,"C","10/8/2012 9:10:29",1,"ILLINOIS",3,2,,,,,,,,,,,,,,,,2,"RISING OF THE OCEAN",9,1,3,3,98,98,1,4,2,2,2,2,98,98,98,98,98,98,98,98,98,,98,1,2,1,2,,4,1,1,2,4,2,1.42
