"RespNum","Sample","Date","demog_age_list","demog_state","demog_state_region","gw_belief","believer_confidence","believer_cause","believer_factor_open","believer_factor_open_coded","believer_factor_glaciers","believer_factor_warmer","believer_factor_models","believer_factor_hurricane","believer_factor_mildwint","believer_factor_polarbrs","believer_factor_droughts","believer_factor_extremes","nonbeliever_confidence","nonbeliever_factor_open","nonbeliever_factor_open_coded","nonbeliever_factor_weath","nonbeliever_factor_scievid","nonbeliever_factor_distort","gw_concern","ccvsgw_concern","intl_support_v2","intl_support_china_v2","intl_kyotoknowldg","state_fftax_nocost","state_fftax_cost10pct","state_captrade","state_captrade_cost10pct","state_rps_v2","state_rps_v2_cost100","state_gastax_nocost","state_gastax_cost25cpg","captrade_knowldg","captrade_support_v1","captrade_cost15dol","carbontax_support","carbontax_cost15dol","carbontax_rev4research_v2","carbontax_revneutral_v2","coalfpp_support","coalfpp_support_Obama","carbontax_partisan1","carbontax_partisan2","carbontax_partisan3","carbontax_partisan4","carbontax_partisan5","carbontax_partisan_support","carbontax_partisan_oppose","willing2pay_list","willing2pay_open","willing2pay_open_coded","govt_nostateaction","state_rps_economy","state_neighborsact","state_impactsfelt","fed_moralobligation","pipelines_support","demog_race","demog_relig","demog_relig_evang","demog_edu","demog_news","demog_polparty","demog_polviews","demog_persfinance","demog_income","demog_gender","weight"
937,"c","10/17/2013 9:04:27",1,"CA",4,1,3,3,"POLLUTION",8,2,4,4,4,4,2,2,3,,,,,,,,3,,98,98,98,,98,,,98,,98,2,98,98,98,98,98,,98,,,,,,98,,,,"0",1,3,2,3,3,1,98,5,6,,3,5,4,98,3,3,1,1.52
938,"c","10/17/2013 9:05:05",3,"IA",3,98,,,,,,,,,,,,,,,,,,,,3,,4,98,4,,98,,,2,,4,3,3,4,3,3,3,,98,,,,,,98,,,,"25",2,3,98,2,98,3,3,1,1,2,3,1,98,2,2,98,2,0.967
939,"c","10/17/2013 9:13:26",3,"TX",2,1,2,1,"CHEMICALS AND BURNING OF WASTE",8,2,2,3,2,3,4,2,2,,,,,,,,3,,4,98,3,,3,,,4,,3,98,3,3,4,3,98,,3,,,,,,98,,,,"$100",3,2,2,3,3,2,3,1,1,1,3,2,2,2,1,4,1,0.69
940,"c","10/17/2013 9:17:29",2,"CA",4,2,,,,,,,,,,,,,2,"SAME WEATHER EVERY YEAR AND NO PROOF",1,2,3,3,,3,,3,98,2,,3,,,3,,3,2,98,3,3,3,2,,98,,,,,,3,,,,"$50",2,2,2,3,3,2,2,1,6,,3,1,4,98,3,3,1,1.07
941,"c","10/17/2013 9:18:47",3,"IL",3,1,2,3,"POLAR ICE CAPS ARE MELTING",1,1,2,2,2,2,2,2,2,,,,,,,,2,,1,98,2,,98,,,98,,2,2,2,2,2,2,2,,2,,,,,,98,,,,"$25",2,2,1,98,2,2,2,1,1,2,4,,,3,3,5,2,0.817
942,"c","10/17/2013 9:19:53",1,"CA",4,1,1,3,"GETTING HOTTER",2,1,1,1,3,1,1,1,1,,,,,,,,1,,3,1,1,,1,,,1,,4,3,4,1,1,1,1,,1,,,,,,3,,,,"$200",4,1,1,1,1,1,4,5,6,,3,5,4,1,3,2,1,1.52
943,"c","10/17/2013 9:20:03",2,"CA",4,1,1,3,"NO WINTERS... WIERD SUMMERS",3,1,1,4,4,2,4,2,2,,,,,,,,2,,2,2,4,,1,,,1,,3,98,98,98,3,2,2,,98,,,,,,3,,,,"$100",3,98,1,98,1,98,98,1,98,,,,,,,,1,1.07
944,"c","10/17/2013 9:20:58",3,"MS",2,1,2,2,"EARTH CHANGING ROTATION",10,2,2,3,2,2,4,2,3,,,,,,,,3,,3,98,3,,2,,,3,,3,3,98,98,3,3,98,,3,,,,,,3,,,,"200",4,2,2,98,3,98,3,5,6,,3,5,4,3,1,3,2,1.117
945,"c","10/17/2013 9:22:40",4,"WI",3,2,,,,,,,,,,,,,2,"NO EVIDENCE AT ALL",3,3,2,1,,3,,4,98,4,,98,,,4,,4,3,98,3,4,3,98,,98,,,,,,2,,2,,"0",1,3,3,2,3,3,2,1,2,,4,1,2,2,3,,1,0.32
946,"c","10/17/2013 9:26:35",3,"CA",4,1,1,1,"HOTTER, POLAR CAPS ARE MELTING",2,1,1,4,1,1,1,1,1,,,,,,,,1,,1,98,98,,4,,,1,,2,3,4,4,2,2,1,,1,,,,,,2,,2,,"$20000",6,3,1,4,2,1,98,10,1,98,3,5,4,98,3,2,2,1.117
947,"c","10/17/2013 9:26:47",3,"IA",3,1,1,1,"OZONE DEPLETION",8,1,1,2,1,1,1,1,1,,,,,,,,1,,1,98,2,,4,,,1,,2,3,98,2,3,98,2,,98,,,,,,2,,1,,"0",1,1,98,3,2,1,1,2,,,4,1,2,3,,,2,1.287
1,"l","10/3/2013 8:45:01",2,"VA",2,98,,,,,,,,,,,,,,,,,,,1,,,98,98,4,,,98,1,,,4,3,98,98,4,98,1,,,4,,,,2,,,3,,,,1,,3,3,1,3,1,1,2,1,1,1,3,1,2,2,1.897
2,"l","10/3/2013 8:54:12",2,"CO",4,1,2,3,"HUMAN FACTORS",8,1,1,2,3,3,1,2,2,,,,,,,1,,,1,98,3,,,2,1,,,3,3,1,2,2,2,1,,,2,,,,3,,,,4,,,3,2,3,1,1,4,1,1,2,5,5,3,4,2,3,2,1.167
3,"l","10/3/2013 8:56:57",3,"NC",2,98,,,,,,,,,,,,,,,,,,,4,,,5,2,4,,,4,4,,,4,1,4,4,4,4,4,,,4,,,,2,,,1,1,,,4,4,1,4,4,1,1,1,1,5,5,2,1,1,4,2,0.787
4,"l","10/3/2013 8:58:04",2,"KY",2,98,,,,,,,,,,,,,,,,,,,3,,,2,98,4,,,1,2,,,3,1,2,2,4,2,2,,,98,,,,3,,,,3,,,2,4,4,3,2,2,1,6,,5,5,4,2,3,3,1,0.89
5,"l","10/3/2013 9:04:17",3,"NC",2,1,2,1,"NEWS",6,2,2,3,2,2,2,2,2,,,,,,,2,,,2,98,4,,,98,1,,,4,3,3,2,4,4,4,,,2,,,,2,,,3,2,,,4,98,1,3,1,2,1,1,1,3,1,4,3,2,3,1,0.69
6,"l","10/3/2013 9:04:51",4,"MI",3,98,,,,,,,,,,,,,,,,,,,4,,,98,98,4,,,2,4,,,4,3,,4,4,4,4,,,4,,,,98,,,,1,,,4,98,4,98,4,1,1,98,,2,1,4,1,3,,1,0.5
7,"l","10/3/2013 9:09:37",3,"MA",1,1,2,1,"STORMS",3,2,4,2,1,4,2,2,1,,,,,,,1,,,1,1,4,,,2,2,,,4,3,98,98,4,98,2,,,4,,,,2,,,3,4,,,4,4,4,4,4,1,1,,,5,1,4,98,2,,1,0.51
8,"l","10/3/2013 9:20:31",3,"CA",4,1,2,3,"MEDIA",6,2,2,3,2,2,2,2,2,,,,,,,2,,,4,2,4,,,4,2,,,4,3,98,4,4,4,2,,,4,,,,2,,,3,2,,,4,98,2,2,2,98,1,1,1,3,1,1,3,2,3,1,0.69
9,"l","10/3/2013 9:24:59",2,"WI",3,1,1,2,"FARMERS ALMANAC",6,4,4,4,4,4,4,4,4,,,,,,,2,,,3,2,4,,,3,3,,,4,3,3,4,4,4,4,,,4,,,,2,,,2,3,,,2,98,3,3,4,2,1,2,,3,3,2,2,1,3,2,1.347
10,"l","10/3/2013 9:28:02",3,"CA",4,1,2,1,"TEMPERATURE CHANGES",2,1,3,4,2,4,2,2,2,,,,,,,2,,,1,98,2,,,1,98,,,3,1,2,1,2,2,1,,,98,,,,98,,,,3,,,2,2,3,3,2,2,1,1,2,4,2,4,3,3,,1,0.54
11,"l","10/3/2013 9:30:55",3,"WA",4,1,1,3,"NEWS",6,2,4,1,2,4,4,2,1,,,,,,,1,,,1,2,98,,,98,3,,,3,1,98,1,1,1,1,,,1,,,,1,,1,,98,,,1,98,3,1,1,98,1,3,,5,3,1,4,2,6,2,0.847
12,"l","10/3/2013 9:31:10",3,"CA",4,1,1,3,"MY OWN OBSERVATIONS OF MOUNTAIN TEMPERATURES INCREASING",2,2,1,1,1,2,2,1,1,,,,,,,1,,,2,98,2,,,98,1,,,4,3,98,3,98,4,98,,,3,,,,2,,,2,4,,,98,2,2,2,2,3,1,1,2,4,5,4,5,3,,2,0.817
13,"l","10/3/2013 9:34:22",2,"CO",4,98,,,,,,,,,,,,,,,,,,,3,,,3,98,3,,,3,2,,,3,3,98,4,3,4,4,,,4,,,,1,,3,,2,,,4,3,4,4,3,1,1,1,1,5,6,2,2,2,5,2,1.167
14,"l","10/3/2013 9:34:38",4,"AL",2,1,2,98,"HOT AND CLIMATE CHANGES",2,1,1,98,2,2,2,2,2,,,,,,,3,,,98,98,98,,,3,98,,,4,98,98,4,3,4,98,,,98,,,,98,,,,1,,,2,98,98,2,98,98,1,1,2,4,2,1,3,3,,2,0.597
15,"l","10/3/2013 9:39:14",4,"CO",4,2,,,,,,,,,,,,,2,"SEEN THESE PATTERNS BEFORE",1,1,4,4,4,,,5,2,4,,,4,2,,,4,3,3,4,4,4,98,,,4,,,,2,,,2,1,,,4,98,1,4,4,98,1,1,2,2,1,4,2,3,1,1,0.42
16,"l","10/3/2013 9:42:27",3,"KS",3,2,,,,,,,,,,,,,2,"NO ACTUAL EVIDENCE",3,1,2,1,4,,,5,98,4,,,4,4,,,4,2,4,4,4,4,4,,,4,,,,98,,,,1,,,4,4,4,3,98,4,1,,,4,1,,,,,1,0.54
17,"l","10/3/2013 9:43:14",4,"AZ",4,1,2,1,"IT IS GETTING WARMER",2,2,2,4,4,2,1,1,3,,,,,,,2,,,1,1,2,,,4,1,,,4,1,4,2,98,2,3,,,3,,,,3,,,,98,,,1,2,2,2,1,1,1,1,2,4,1,4,3,3,3,2,0.597
18,"l","10/3/2013 9:45:01",2,"TX",2,1,2,2,"EARTHS NATURAL MOVEMENT OF THE GLACIERS",9,4,4,3,2,2,3,2,2,,,,,,,3,,,2,98,4,,,3,2,,,3,3,3,3,3,4,2,,,3,,,,2,,,2,3,,,4,2,2,3,2,2,1,,,3,2,2,2,2,,1,1.07
19,"l","10/3/2013 9:52:33",3,"WY",4,1,1,1,"DATA ON SOUTH POLE",4,1,2,2,2,3,3,1,1,,,,,,,2,,,2,1,4,,,2,3,,,4,2,98,4,4,4,3,,,4,,,,98,,,,1,,,3,4,3,1,3,4,9,1,2,4,2,4,2,2,2,2,1.867
20,"l","10/7/2013 10:02:47",2,"IL",3,1,2,3,"WARMER",2,2,2,2,2,2,1,2,2,,,,,,,,2,2,,98,,4,98,,,3,4,,3,98,98,98,98,,2,98,,,98,,,,,,,"NOT SURE",98,4,2,2,2,3,2,1,6,,2,1,98,98,2,2,1,1.1
21,"l","10/7/2013 5:06:20",3,"IL",3,2,,,,,,,,,,,,,1,"WINTERS ARE EXTREMELY COLD",1,1,4,4,,4,3,,1,,4,4,,,3,4,,2,4,4,4,4,,4,4,,,2,,,,,1,,"0",1,4,4,1,4,3,2,1,1,2,5,2,4,3,2,,2,0.787
22,"l","10/7/2013 5:06:22",4,"GA",2,98,,,,,,,,,,,,,,,,,,,,3,4,,98,,4,98,,,4,4,,3,98,4,3,3,,98,98,,,98,,,,,,,"0",1,98,98,2,3,98,98,2,1,2,1,1,1,2,2,1,2,1.687
23,"l","10/7/2013 5:19:24",3,"CA",4,2,,,,,,,,,,,,,2,"JUST DO NOT BELIEVE IN IT",8,2,4,4,,4,5,,2,,4,4,,,4,4,,3,3,4,4,4,,4,4,,,2,,,,,1,,"0",1,4,98,4,4,4,4,1,1,2,2,1,1,3,3,2,1,0.72
24,"l","10/7/2013 5:21:27",2,"NC",2,1,2,3,"LOSING GLACIERS",1,1,2,4,4,2,2,2,4,,,,,,,,4,3,,98,,4,4,,,4,4,,3,4,4,4,4,,2,98,,,98,,,,,,,"$2",2,3,3,98,98,98,98,1,6,,3,1,,3,3,,1,1.07
25,"l","10/7/2013 5:22:36",3,"CA",4,1,1,1,"NEWS",6,2,3,2,4,4,3,4,2,,,,,,,,2,1,,2,,2,98,,,1,2,,1,2,2,2,1,,1,2,,,3,,,,,,,"$600",6,98,2,4,1,1,98,5,6,,4,4,1,4,3,6,2,1.027
26,"l","10/7/2013 5:28:22",4,"AR",2,2,,,,,,,,,,,,,2,"NOT ENOUGH EVIDENCE",3,3,1,3,,4,5,,98,,4,4,,,4,4,,2,4,4,4,4,,3,98,,,2,,,,,2,,"0",1,3,3,4,3,4,4,1,2,,2,1,2,1,3,,1,0.5
27,"l","10/7/2013 5:28:44",3,"VA",2,1,2,3,"SWEATING",2,1,1,98,98,1,1,1,1,,,,,,,,1,98,,98,,4,4,,,1,4,,3,4,4,4,4,,4,4,,,2,,,,,1,,"NOT SURE",98,4,1,98,1,1,2,1,2,,5,6,2,1,2,5,2,0.787
28,"l","10/7/2013 5:29:08",4,"SC",2,1,1,3,"RISING TIDES AND MELTING ICE CAPS",11,1,1,3,2,3,2,1,1,,,,,,,,1,2,,1,,4,3,,,3,3,,3,98,4,4,4,,4,2,,,3,,,,,,,"$5",2,2,2,2,2,1,2,1,1,2,2,1,1,4,2,1,2,0.697
29,"l","10/7/2013 5:33:52",4,"IN",3,2,,,,,,,,,,,,,1,"AT MY AGE I HAVE SEEN IT ALL BEFORE",1,1,4,4,,4,3,,2,,4,98,,,4,4,,3,4,4,4,4,,98,4,,,2,,,,,2,,"0",1,4,4,1,4,4,98,1,1,2,2,1,4,3,3,1,2,0.697
30,"l","10/7/2013 5:37:39",4,"ME",1,1,2,1,"WILD LIFE IS DIFFERENT",7,1,2,1,98,1,2,1,2,,,,,,,,1,1,,2,,3,2,,,1,3,,2,1,1,98,1,,1,1,,,1,,,,2,,,"$100",3,3,1,4,1,1,3,1,1,2,3,2,4,3,3,3,2,0.747
31,"l","10/7/2013 5:43:01",2,"NJ",1,2,,,,,,,,,,,,,1,"RECENT COLD WEATHER",1,1,4,4,,4,5,,98,,4,4,,,4,4,,1,4,4,4,4,,4,4,,,2,,,,,1,,"0",1,4,4,1,1,4,1,1,6,,5,3,4,1,2,4,2,1.167
32,"l","10/7/2013 5:44:02",4,"NY",1,98,,,,,,,,,,,,,,,,,,,,3,3,,2,,4,98,,,4,4,,3,98,4,4,4,,98,4,,,2,,,,,1,,"0",1,4,98,1,3,4,98,1,3,,4,2,1,3,2,3,2,0.597
33,"l","10/7/2013 5:45:53",2,"MD",2,2,,,,,,,,,,,,,1,"SAME TRENDS OVER THE CENTURIES",2,2,3,4,,4,3,,98,,4,4,,,2,4,,2,3,3,3,3,,3,3,,,3,,,,,,,"$50",2,3,2,2,4,2,2,1,2,,3,2,2,2,3,,1,1.07
34,"l","10/7/2013 5:46:15",4,"GA",2,2,,,,,,,,,,,,,1,"ICE CAP GROWING",5,3,1,1,,4,5,,2,,4,4,,,4,4,,2,4,4,4,4,,4,4,,,2,,,,,1,,"0",1,4,4,,4,4,1,,6,,5,,4,1,3,,1,0.44
35,"l","10/7/2013 5:49:46",2,"KY",2,1,1,1,"POLAR ICE CAPS MELTING",1,1,3,3,2,3,2,2,2,,,,,,,,1,1,,98,,3,1,,,2,2,,1,1,2,98,2,,1,2,,,1,,,,2,,,"$100",3,1,1,4,3,1,1,1,1,2,5,5,4,3,3,,1,0.89
36,"l","10/7/2013 5:54:23",2,"NJ",1,1,1,1,"AEROSOL & GASES",8,2,2,3,2,2,3,3,2,,,,,,,,2,2,,1,,4,4,,,1,4,,3,4,1,2,2,,2,1,,,2,,,,,3,,"0",1,1,1,1,1,1,1,9,1,2,2,1,1,5,3,98,1,2.15
37,"l","10/7/2013 5:56:01",4,"MA",1,2,,,,,,,,,,,,,2,"GOD CONTROLS EVERYTHING",6,2,2,1,,3,5,,2,,4,4,,,4,4,,2,4,4,4,3,,3,3,,,2,,,,,1,,"0",1,4,4,4,3,4,98,1,2,,4,2,2,2,2,,1,0.32
38,"l","10/7/2013 5:59:42",2,"PA",1,2,,,,,,,,,,,,,2,"TRENDS SEEM TOO FOLLOW WHAT THEY DID YEARS AGO",2,2,3,4,,3,3,,2,,4,4,,,4,4,,2,3,3,3,3,,3,3,,,98,,,,,,,"NOT SURE",98,4,2,4,4,3,2,9,2,,2,1,1,4,2,,1,2.15
39,"l","10/7/2013 5:59:49",3,"FL",2,2,,,,,,,,,,,,,1,"AL GORE SAID SO",7,3,4,1,,4,5,,1,,4,4,,,4,4,,3,4,4,4,4,,2,3,,,1,,,,3,,,"0",1,3,98,2,4,4,1,,1,2,4,1,2,1,2,2,1,0.69
40,"l","10/7/2013 6:01:42",3,"RI",1,1,2,3,"ICE MELTING",1,1,2,2,3,2,2,2,1,,,,,,,,2,1,,98,,3,4,,,2,4,,3,3,1,98,1,,1,2,,,98,,,,,,,"$500",5,2,2,2,3,2,1,1,2,,4,2,4,2,3,6,2,0.877
41,"l","10/7/2013 6:01:50",4,"NC",2,1,2,3,"WHAT I HAVE READ",6,2,2,4,3,2,2,2,2,,,,,,,,2,1,,2,,2,98,,,1,4,,2,4,4,2,3,,4,4,,,1,,,,1,,,"$500",5,4,1,4,98,1,4,1,6,,5,5,4,4,2,3,2,0.567
42,"l","10/7/2013 6:07:36",2,"SC",2,1,2,1,"BURNING OF TOO MANY MATERIALS IN THE AIR",8,1,2,3,2,3,2,2,2,,,,,,,,1,1,,1,,4,3,,,2,4,,2,3,2,2,2,,2,3,,,2,,,,,2,,"$100",3,1,1,2,2,2,2,1,1,2,4,5,2,2,3,4,2,1.197
43,"l","10/7/2013 6:08:13",4,"MI",3,1,1,3,"ICE MELTING",1,1,3,4,98,4,4,2,3,,,,,,,,1,1,,98,,4,2,,,4,4,,3,98,4,2,4,,98,2,,,3,,,,,,,"0",1,1,4,4,98,2,1,1,1,98,3,1,4,3,3,1,2,0.667
44,"l","10/7/2013 6:13:30",4,"CT",1,2,,,,,,,,,,,,,98,"IT IS INCREASING DUE TO STORMS",5,2,2,2,,2,3,,98,,3,1,,,4,4,,98,2,4,4,4,,1,4,,,2,,,,,3,,"0",1,3,98,3,1,2,3,1,1,2,2,1,2,3,2,,2,0.777
45,"l","10/7/2013 6:15:13",4,"PA",1,2,,,,,,,,,,,,,2,"WEATHER HAS BEEN THE SAME FOR MANY YEARS",1,2,4,4,,2,3,,98,,4,3,,,2,4,,3,2,98,4,4,,4,4,,,2,,,,,1,,"$15",2,2,1,98,2,98,1,1,1,2,3,1,2,1,2,2,2,0.747
46,"l","10/7/2013 6:16:34",4,"PA",1,1,3,1,"TOO MANY PEOPLE",13,2,3,4,4,4,3,4,3,,,,,,,,3,3,,98,,98,98,,,98,4,,3,98,3,3,3,,98,3,,,3,,,,,,,"0",1,3,3,3,3,3,3,1,1,98,3,1,4,2,3,,2,0.747
47,"l","10/7/2013 6:18:46",3,"PA",1,1,2,1,"OZONE LAYER",10,1,1,3,1,1,1,1,1,,,,,,,,1,1,,2,,3,2,,,4,4,,2,2,3,4,4,,98,3,,,2,,,,,2,,"$50",2,3,2,2,2,2,2,1,1,2,3,1,1,3,2,3,1,0.69
48,"l","10/7/2013 6:23:26",4,"FL",2,2,,,,,,,,,,,,,2,"BEEN AROUND TOO LONG AND HAVE SEEN THE NATURAL CHANGES",1,1,4,4,,4,5,,98,,4,4,,,4,4,,3,4,4,4,4,,4,4,,,3,,,,,,,"0",1,4,4,4,4,4,4,1,2,,2,2,2,2,3,,1,0.5
49,"l","10/7/2013 6:29:02",2,"MI",3,1,1,3,"NEWS REPORTS",6,2,3,4,3,3,2,2,2,,,,,,,,2,2,,2,,4,4,,,4,4,,2,4,4,4,4,,4,4,,,2,,,,,1,,"$100",3,4,98,1,2,4,2,1,1,2,3,1,4,2,2,3,1,1.07
50,"l","10/7/2013 6:33:35",3,"OH",3,1,2,3,"SHIFTING SEASONS",3,2,2,3,2,1,4,2,2,,,,,,,,2,2,,98,,2,2,,,2,3,,3,2,2,3,2,,3,3,,,3,,,,,,,"$240",4,4,3,3,1,3,1,1,1,2,3,2,2,3,2,4,2,0.967
51,"l","10/7/2013 6:36:34",3,"IN",3,98,,,,,,,,,,,,,,,,,,,,2,3,,98,,3,98,,,3,3,,3,98,3,4,3,,2,98,,,98,,,,,,,"0",1,98,98,2,2,98,98,9,2,,2,1,4,3,2,,1,1.77
52,"l","10/7/2013 6:37:55",3,"TX",2,2,,,,,,,,,,,,,1,"I AM AN ENGINEER",9,4,4,4,,4,3,,1,,4,4,,,4,4,,2,4,4,4,4,,4,4,,,2,,,,,1,,"0",1,4,4,1,4,4,1,1,2,,4,5,4,1,3,6,1,0.6
53,"l","10/7/2013 6:39:22",4,"OH",3,2,,,,,,,,,,,,,1,"CYCLES",2,4,4,4,,3,5,,98,,4,98,,,4,4,,2,4,4,4,4,,4,4,,,2,,,,,1,,"0",1,3,3,2,4,98,1,1,1,1,3,5,2,2,2,,2,0.747
54,"l","10/7/2013 6:48:25",3,"NM",4,2,,,,,,,,,,,,,1,"ALL POLITICAL HYPE",7,3,2,1,,4,5,,98,,4,4,,,4,4,,2,4,4,4,4,,98,4,,,98,,,,,,,"0",1,4,4,98,4,4,4,10,3,,2,2,,,3,,1,0.87
55,"l","10/7/2013 6:49:43",3,"FL",2,1,2,3,"OBSERVATIONS",2,2,2,3,3,3,2,1,1,,,,,,,,2,2,,1,,3,3,,,2,3,,3,2,2,2,2,,2,3,,,2,,,,,2,,"$25",2,2,2,2,2,2,2,1,1,2,4,2,2,2,3,2,2,0.817
56,"l","10/7/2013 6:50:47",2,"NY",1,1,3,98,"EXPERIENCE",2,4,1,1,1,1,1,2,1,,,,,,,,2,3,,98,,2,3,,,2,3,,3,98,98,2,2,,2,3,,,1,,,,3,,,"0",1,3,2,2,2,2,2,1,2,,3,1,4,1,1,5,2,1.347
57,"l","10/7/2013 6:53:22",4,"NY",1,1,1,1,"RELEASE OF CARBON DIOXIDE SINCE INDUSTRIAL REVOLUTION",8,1,2,2,1,1,1,1,1,,,,,,,,1,1,,2,,1,4,,,1,1,,1,1,1,1,1,,1,1,,,1,,,,1,,,"500",5,1,1,4,1,2,4,1,6,,5,2,1,5,1,5,1,0.29
58,"l","10/7/2013 6:54:40",3,"NC",2,98,,,,,,,,,,,,,,,,,,,,4,1,,98,,98,2,,,2,4,,3,98,4,3,4,,2,4,,,2,,,,,3,,"NOT SURE",98,4,4,4,98,98,2,10,98,,,,98,,,,1,0.84
59,"l","10/7/2013 7:14:39",3,"CA",4,98,,,,,,,,,,,,,,,,,,,,3,3,,2,,4,98,,,4,4,,3,98,4,4,4,,98,4,,,2,,,,,1,,"0",1,4,98,2,3,4,2,1,1,2,4,1,4,2,2,2,2,0.817
60,"l","10/7/2013 7:19:05",2,"NC",2,1,2,2,"TELEVISION",6,2,2,4,2,3,2,3,2,,,,,,,,3,3,,2,,3,3,,,3,3,,2,2,3,3,3,,2,3,,,2,,,,,2,,"$50",2,4,2,2,2,3,2,1,1,1,2,1,4,3,2,2,2,1.377
61,"l","10/7/2013 7:21:43",1,"PA",1,1,2,1,"MANS BAD USE OF FUELS",8,2,2,4,4,2,2,1,1,,,,,,,,2,2,,98,,3,4,,,2,3,,2,3,2,3,2,,2,98,,,2,,,,,3,,"$100",3,1,1,2,2,2,2,2,1,2,3,2,1,3,2,,1,1.84
62,"l","10/7/2013 7:23:54",4,"CA",4,2,,,,,,,,,,,,,2,"WEATHER CHANGES HAVE BEEN HAPPENING FOR CENTURIES",2,1,4,4,,4,3,,2,,4,98,,,4,4,,3,98,4,4,4,,4,4,,,2,,,,,1,,"0",1,4,98,2,4,3,2,1,1,2,2,1,4,2,3,1,2,0.697
63,"l","10/7/2013 7:27:06",4,"OR",4,1,2,3,"MELTING OF THE GLACIERS",1,1,3,2,2,3,4,4,4,,,,,,,,2,2,,2,,1,98,,,1,2,,2,2,1,98,2,,98,2,,,98,,,,,,,"NOT SURE",98,2,3,3,2,98,2,1,1,2,4,1,1,2,3,,2,0.597
64,"l","10/7/2013 7:28:38",4,"MA",1,1,2,1,"POLLUTION",8,1,3,4,2,3,2,3,2,,,,,,,,2,2,,2,,2,2,,,2,2,,2,2,2,2,3,,2,2,,,1,,,,2,,,"$100",3,3,2,2,2,2,2,1,2,,3,1,1,3,2,2,1,0.47
65,"l","10/7/2013 7:30:28",4,"OR",4,1,2,3,"ERODING SHORE LINES, RISING TIDES AND MORE SMOG",11,2,2,2,2,2,1,1,1,,,,,,,,2,3,,1,,4,2,,,2,4,,2,2,2,2,2,,2,2,,,2,,,,,1,,"$125",4,1,1,2,2,1,2,1,6,,4,5,4,5,3,3,2,0.597
66,"l","10/7/2013 7:31:19",4,"NJ",1,2,,,,,,,,,,,,,1,"AL GORE LIES",7,3,2,1,,3,3,,98,,4,98,,,3,4,,3,98,3,98,3,,98,98,,,2,,,,,2,,"0",1,4,3,4,3,98,3,1,1,2,3,2,,,2,,2,0.747
67,"l","10/7/2013 7:33:07",3,"NY",1,1,1,3,"POLAR ICE CAPS, OZONE LAYER",1,1,2,3,2,3,1,2,2,,,,,,,,1,2,,1,,3,1,,,3,4,,2,2,3,3,3,,2,98,,,2,,,,,2,,"$25",2,4,2,2,1,2,1,1,3,,4,4,1,4,2,3,2,0.817
68,"l","10/7/2013 7:36:00",3,"OK",2,98,,,,,,,,,,,,,,,,,,,,98,98,,98,,4,98,,,3,3,,2,98,3,4,3,,2,98,,,3,,,,,,,"0",1,98,98,98,2,98,98,2,1,2,3,2,4,98,2,2,2,1.437
69,"l","10/7/2013 7:38:08",3,"WI",3,2,,,,,,,,,,,,,2,"SEEN THESE WEATHER PATTERNS BEFORE",1,1,4,4,,4,2,,1,,4,4,,,4,4,,3,98,3,3,3,,2,3,,,3,,,,,,,"0",1,4,4,4,4,4,2,1,2,,3,2,2,2,2,,1,0.69
70,"l","10/7/2013 7:38:30",4,"IA",3,2,,,,,,,,,,,,,1,"IF YOU HEAR IT ON THE NEWS YOU KNOW IT IS NOT TRUE",4,2,3,3,,3,3,,2,,4,4,,,4,4,,3,98,4,4,4,,4,4,,,2,,,,,2,,"0",1,4,3,2,3,4,98,1,1,2,2,1,4,3,2,1,1,0.42
71,"l","10/7/2013 7:38:57",3,"NY",1,1,2,3,"WARMER",2,2,2,2,1,1,1,1,1,,,,,,,,2,98,,98,,2,1,,,1,2,,3,3,98,2,98,,1,2,,,2,,,,,1,,"$100",3,1,2,4,2,1,2,1,2,,2,1,4,3,1,6,2,1.057
72,"l","10/7/2013 7:42:06",3,"CA",4,2,,,,,,,,,,,,,2,"THINGS I HAVE READ",5,3,2,1,,3,4,,2,,4,98,,,4,4,,98,98,3,4,3,,98,98,,,2,,,,,2,,"0",1,3,3,3,3,3,98,5,2,,4,1,4,3,3,,1,0.69
73,"l","10/7/2013 7:43:26",2,"CO",4,98,,,,,,,,,,,,,,,,,,,,4,3,,2,,4,2,,,4,4,,3,98,4,4,4,,2,4,,,2,,,,,1,,"0",1,4,3,2,3,4,2,1,6,,2,1,4,2,2,1,2,1.297
74,"l","10/7/2013 7:48:28",3,"CO",4,1,1,3,"MAN MADE ISSUES",8,1,2,98,98,1,98,1,1,,,,,,,,1,1,,2,,1,2,,,1,1,,1,1,1,1,1,,98,1,,,1,,,,1,,,"NOT SURE",98,1,1,4,4,1,4,1,6,,4,5,3,5,1,98,1,0.54
75,"l","10/7/2013 7:48:49",3,"WV",2,1,3,3,"ICE IS MELTING",1,2,3,3,3,3,2,4,3,,,,,,,,2,3,,2,,3,3,,,3,3,,3,98,4,4,3,,2,98,,,98,,,,,,,"0",1,2,98,2,3,2,2,1,1,98,2,1,4,3,2,2,2,0.997
76,"l","10/7/2013 7:48:56",4,"TX",2,2,,,,,,,,,,,,,2,"TOO OLD TOO BELIEVE IN SUCH THINGS",9,2,4,4,,4,5,,2,,4,4,,,4,4,,3,98,4,4,4,,4,4,,,2,,,,,2,,"0",1,4,4,2,4,4,98,1,1,1,2,1,4,1,2,2,1,0.5
