"Survey_Iteration","Orig_ID","Month","Day","Year","demog_state","demog_state_region","demog_age_list","gw_belief","believer_confidence","believer_cause","believer_problem","gw_concern","gwimpacts_storms","gwimpacts_droughts","gwimpacts_disease","gwimpacts_species","gwimpacts_areas","gw_noevidence","gw_scioverstate","gw_nattrend","gw_mediaoverstate","gw_adapt","govt_fed","govt_state","govt_local","govt_fedvsstate","state_neighborsact","govt_nostateaction","state_rps_economy","state_impactsfelt","state_rps_neighbr","religion_govtaction","religion_govtactionexplain","state_vehicles_v1","state_fftax","state_nuclear","state_captrade","state_rps_v2","state_gastax","captrade_govt_v1","fftax_govt","nuclear_govt","gastax_govt","rps_govt","ethanol_govt","vehicle_govt","captrade_support_v1","captrade_cost15dol","captrade_cost50","carbontax_support","carbontax_cost15dol","carbontax_cost50dol","willing2pay_list","demog_race","demog_relig","demog_relig_evang","demog_edu","demog_news","demog_polparty","demog_income","demog_gender","Weight"
"FALL 2009",806,9,28,2009,"KS",3,3,2,,,,,,,,,,1,1,1,1,4,3,3,3,4,1,4,4,4,1,4,,4,4,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,1,1,2,3,5,4,3,1,1.31
"FALL 2009",820,9,29,2009,"AL",2,3,1,2,3,2,2,1,1,2,3,1,3,3,98,3,98,1,1,2,2,3,98,2,2,98,3,,2,2,4,2,1,4,3,98,4,4,3,3,1,3,3,2,98,2,4,2,1,1,1,3,1,2,1,1,1.31
"FALL 2009",828,9,29,2009,"IN",3,3,2,,,,,,,,,,2,2,2,1,3,2,2,2,2,2,3,2,3,2,3,,2,3,2,2,2,3,3,4,3,4,4,4,1,3,3,4,4,4,4,1,1,1,2,3,5,2,3,1,1.31
"FALL 2009",867,9,29,2009,"NC",2,3,1,2,1,2,2,2,1,1,1,1,3,3,4,4,4,1,1,1,3,4,2,2,2,4,4,,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,5,1,6,,3,1,4,3,1,1.31
"FALL 2009",960,10,1,2009,"KS",3,3,2,,,,,,,,,,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,4,1,4,1,4,3,3,3,3,3,3,3,4,4,4,4,4,4,1,1,6,,3,1,2,1,1,1.31
"FALL 2009",970,10,2,2009,"TN",2,3,1,1,3,2,1,1,1,1,1,1,4,3,4,3,2,1,1,1,4,1,3,2,2,1,4,,4,4,2,4,2,4,4,4,3,4,3,3,4,4,4,4,4,4,4,1,1,1,2,3,5,1,4,1,1.31
"FALL 2009",990,10,2,2009,"KY",2,3,2,,,,,,,,,,1,1,1,1,4,2,2,2,4,1,4,4,4,1,4,,4,4,1,98,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,3,1,4,2,1,1.31
"FALL 2009",1047,10,5,2009,"CT",1,3,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,2,2,2,3,2,98,98,98,4,,2,3,98,98,2,98,3,98,98,98,3,1,1,2,2,98,2,2,98,4,1,6,,3,5,1,5,1,1.31
"FALL 2009",1134,10,6,2009,"FL",2,3,1,2,1,2,2,3,1,2,2,2,4,3,98,3,3,1,1,2,2,3,2,1,2,3,4,,1,2,2,1,1,3,1,3,1,3,3,3,3,1,1,3,2,1,3,4,1,6,,3,1,2,3,1,1.31
"FALL 2009",1199,10,7,2009,"MI",3,3,1,1,3,1,1,1,1,1,1,1,4,4,98,4,4,1,1,1,1,4,1,1,2,4,4,,1,1,4,1,1,1,3,3,4,3,3,3,3,2,2,3,1,2,3,4,1,7,,3,1,4,3,1,1.31
"FALL 2009",1225,10,8,2009,"CA",4,3,1,2,1,2,2,2,1,2,1,1,3,3,2,3,3,2,2,2,2,4,2,1,2,2,98,,1,1,1,1,1,1,3,3,3,3,3,3,3,2,3,4,2,3,3,98,1,1,2,3,1,4,5,1,1.31
"FALL 2009",1231,10,8,2009,"TX",2,3,2,,,,,,,,,,1,1,1,1,3,3,3,3,4,3,4,4,3,1,4,,4,4,1,2,3,4,98,4,1,4,2,4,4,4,4,4,4,4,4,2,1,6,,3,5,4,1,1,1.31
"FALL 2009",1249,10,9,2009,"NJ",1,3,98,,,,,,,,,,98,98,98,98,98,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,2,,3,1,2,5,1,1.31
"FALL 2009",1274,10,9,2009,"CA",4,3,1,1,1,1,1,2,2,2,1,1,4,4,4,4,3,2,2,3,2,4,2,2,2,3,4,,2,2,2,98,2,4,98,1,1,4,2,2,1,2,2,3,3,2,3,1,1,,,3,1,4,2,1,1.31
"FALL 2009",1277,10,9,2009,"FL",2,3,2,,,,,,,,,,2,2,2,1,4,1,2,2,2,3,2,1,2,3,4,,1,2,3,4,1,3,1,2,4,4,3,3,1,3,2,4,2,2,4,2,1,2,,3,1,1,1,1,1.31
"FALL 2009",1305,10,10,2009,"OK",2,3,98,,,,,,,,,,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,,1,98,98,98,2,98,98,98,98,98,98,98,3,4,2,3,98,2,3,98,1,6,,3,5,1,1,1,1.31
"FALL 2009",1322,10,10,2009,"NJ",1,3,1,2,3,2,1,1,1,1,1,1,1,3,3,4,3,1,2,2,1,3,2,2,2,3,4,,1,2,2,2,1,3,1,1,1,4,1,1,1,2,2,3,3,2,2,3,1,2,,3,1,4,5,1,1.31
"FALL 2009",1397,10,12,2009,"PA",1,3,2,,,,,,,,,,1,1,1,1,2,3,3,3,98,98,98,4,4,98,4,,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,,3,1,2,2,1,1.31
"FALL 2009",1400,10,12,2009,"CO",4,3,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,1,98,4,1,2,1,2,4,,1,3,1,4,1,3,4,3,1,4,1,1,1,4,2,2,4,4,4,3,1,2,,3,4,2,3,1,1.31
"FALL 2009",1552,10,19,2009,"AL",2,3,2,,,,,,,,,,1,1,1,1,1,2,2,3,4,3,4,4,98,1,4,,4,4,4,4,4,4,1,1,1,3,2,4,1,2,1,3,4,3,4,3,1,2,,,,,6,1,1.31
"FALL 2009",630,9,22,2009,"GA",2,2,1,3,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,1,1,4,1,1,1,1,4,,1,1,1,1,1,1,3,3,3,3,3,3,3,1,4,4,2,4,4,2,2,6,,4,3,1,1,2,1.37
"FALL 2009",654,9,22,2009,"CA",4,2,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,1,2,2,1,2,1,2,3,,2,2,2,3,1,3,3,3,98,98,3,3,98,2,1,3,2,2,3,4,2,1,2,4,5,1,4,2,1.37
"FALL 2009",702,9,24,2009,"OH",3,2,98,,,,,,,,,,3,98,4,3,3,1,1,1,3,4,1,98,3,98,4,,2,98,3,3,1,4,3,1,4,4,3,98,3,2,2,3,4,2,4,2,2,1,2,4,1,1,1,2,1.37
"FALL 2009",708,9,24,2009,"GA",2,3,1,1,1,1,1,2,1,1,1,1,4,4,4,4,4,1,1,1,3,4,4,4,4,4,4,,1,2,4,98,1,3,2,2,4,1,1,1,1,1,1,2,1,1,2,4,2,6,,4,2,1,6,2,1.37
"FALL 2009",985,10,2,2009,"GA",2,2,1,1,3,1,1,1,2,2,2,1,3,3,3,2,4,1,1,1,1,4,1,1,1,3,2,1,1,4,4,3,1,4,4,4,4,4,3,3,3,2,4,4,4,4,4,1,2,1,2,5,1,4,4,2,1.37
"FALL 2009",1014,10,4,2009,"FL",2,3,1,2,3,2,2,1,2,2,2,1,2,3,2,3,3,2,2,2,2,3,1,2,98,98,3,,2,98,3,2,2,3,3,1,4,4,1,98,1,98,3,4,98,98,4,2,2,6,,4,1,1,2,2,1.37
"FALL 2009",1043,10,5,2009,"PA",1,3,1,1,1,1,1,1,1,2,1,1,4,3,4,4,4,1,1,1,1,4,1,1,2,98,4,,1,2,2,1,1,3,3,1,98,4,3,3,3,1,2,4,2,2,98,3,2,6,,5,1,1,5,2,1.38
"FALL 2009",665,9,23,2009,"KY",2,1,1,1,3,1,1,1,2,3,2,1,4,4,4,4,3,1,1,1,2,4,2,2,2,2,4,,3,4,2,2,1,4,2,4,1,2,2,1,1,2,3,4,3,3,4,2,2,1,2,3,2,1,2,2,1.39
"FALL 2009",666,9,23,2009,"NJ",1,2,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,1,1,4,1,1,1,98,4,,1,1,98,2,1,1,3,3,98,3,3,3,3,2,3,4,2,2,3,2,2,6,,3,1,1,6,2,1.39
"FALL 2009",1029,10,4,2009,"TN",2,1,98,,,,,,,,,,3,4,2,2,1,1,1,2,2,2,3,2,2,2,3,,4,4,3,1,1,4,3,4,2,4,3,2,2,1,2,3,4,4,4,2,2,6,,3,5,1,2,2,1.39
"FALL 2009",1311,10,10,2009,"NY",1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,3,1,2,2,1,4,1,2,2,3,4,,2,1,1,98,1,2,1,3,3,2,1,1,1,2,1,3,2,1,3,4,2,6,,3,1,4,2,2,1.39
"FALL 2009",1480,10,15,2009,"TX",2,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,2,1,1,1,4,1,1,1,4,4,,2,1,98,4,2,2,98,3,3,3,4,4,3,2,2,2,2,2,2,4,2,1,1,3,4,1,2,2,1.39
"FALL 2009",1360,10,11,2009,"WV",2,3,1,2,3,2,2,2,2,1,1,1,3,2,2,1,4,1,1,1,1,4,2,1,2,1,4,,1,4,2,3,3,4,3,4,1,4,1,3,1,3,3,4,4,4,4,2,10,2,,3,5,1,5,1,1.49
"FALL 2009",1517,10,16,2009,"CA",4,2,1,4,2,4,4,4,4,4,4,4,1,1,1,1,1,3,3,3,3,4,4,4,4,4,4,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.49
"FALL 2009",1536,10,19,2009,"CO",4,3,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.49
"FALL 2009",615,9,21,2009,"NY",1,2,1,2,3,2,2,2,2,2,3,3,3,3,2,2,3,2,2,98,3,2,3,2,98,3,4,,2,3,2,98,1,4,3,4,3,4,2,2,3,2,2,4,4,2,4,3,1,2,,2,1,1,3,2,1.5
"FALL 2009",617,9,21,2009,"NJ",1,2,1,1,1,1,1,1,2,1,2,2,4,4,4,3,4,1,2,2,2,4,2,1,2,2,4,,1,2,4,98,1,4,98,1,4,98,3,3,1,1,4,4,98,4,4,1,1,2,,2,2,1,3,2,1.5
"FALL 2009",629,9,22,2009,"MI",3,2,98,,,,,,,,,,1,2,2,2,98,98,1,1,2,98,98,98,98,98,98,,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,2,,2,1,1,5,2,1.5
"FALL 2009",661,9,22,2009,"TX",2,3,1,1,3,1,1,1,1,1,1,1,1,1,1,98,98,1,2,2,98,98,98,98,98,98,98,,1,98,2,2,1,4,98,98,98,98,98,98,98,2,98,98,98,98,98,98,1,6,,2,5,1,4,2,1.5
"FALL 2009",675,9,23,2009,"CA",4,3,1,2,3,1,2,98,2,2,2,2,98,98,3,3,3,2,2,2,3,98,98,98,98,98,98,,2,98,98,98,98,98,98,98,4,98,98,98,98,98,98,98,98,98,98,98,10,2,,3,1,1,5,1,1.5
"FALL 2009",720,9,24,2009,"VA",2,2,1,2,3,2,2,2,2,1,1,2,3,4,4,3,3,1,1,1,3,3,2,2,3,3,3,,3,4,3,2,2,4,2,3,1,1,1,1,1,98,3,4,4,3,4,3,1,6,,2,1,2,5,2,1.5
"FALL 2009",734,9,24,2009,"PA",1,2,2,,,,,,,,,,2,1,2,1,1,98,98,98,3,2,2,2,2,2,1,2,98,98,98,98,98,98,98,98,98,98,98,98,98,3,2,2,98,98,98,1,1,1,1,2,5,2,3,2,1.5
"FALL 2009",736,9,24,2009,"TN",2,2,2,,,,,,,,,,2,2,1,2,98,3,3,3,4,2,4,3,4,2,3,,3,4,98,2,2,4,98,4,98,4,98,4,4,98,2,2,4,4,4,1,1,1,1,2,5,2,2,2,1.5
"FALL 2009",772,9,25,2009,"VA",2,2,98,,,,,,,,,,3,3,2,2,2,98,98,98,2,3,2,2,98,98,98,,2,98,98,98,1,98,98,98,3,98,3,98,3,2,4,4,4,4,4,1,1,6,,2,5,2,3,2,1.5
"FALL 2009",784,9,28,2009,"GA",2,2,2,,,,,,,,,,2,1,2,1,3,2,2,2,2,3,2,98,4,3,3,,1,4,1,3,1,4,4,4,3,4,3,3,3,2,3,4,3,3,4,98,1,1,1,2,5,2,3,2,1.5
"FALL 2009",805,9,28,2009,"PA",1,2,2,,,,,,,,,,1,2,2,2,2,3,3,3,3,2,2,1,2,2,3,,3,3,3,3,2,4,4,4,4,4,3,3,2,2,4,4,4,4,4,2,1,1,2,2,5,2,2,2,1.5
"FALL 2009",858,9,29,2009,"SD",3,2,98,,,,,,,,,,98,2,2,2,98,2,2,2,3,98,98,98,4,98,4,,2,4,98,98,98,4,98,98,98,4,98,98,98,4,4,4,4,4,4,1,1,6,,2,1,4,3,2,1.5
"FALL 2009",904,9,30,2009,"TN",2,2,1,2,3,2,3,1,1,1,1,2,2,2,1,3,4,1,1,1,1,2,2,2,2,3,1,1,1,4,2,3,2,4,98,4,3,4,3,3,3,98,4,4,4,3,4,1,1,1,1,2,1,4,,2,1.5
"FALL 2009",913,9,30,2009,"IN",3,2,1,2,3,1,1,1,1,1,1,1,3,3,3,3,4,1,1,1,1,4,1,1,1,4,4,,1,1,98,1,1,2,3,3,98,98,3,3,3,1,1,98,2,1,98,2,1,6,,2,1,2,6,2,1.5
"FALL 2009",936,10,1,2009,"FL",2,2,98,,,,,,,,,,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,2,,2,5,4,2,2,1.5
"FALL 2009",953,10,1,2009,"NY",1,3,2,,,,,,,,,,2,2,4,1,4,2,2,2,1,2,1,1,2,4,4,,2,4,1,4,1,4,3,3,3,4,3,3,3,4,4,4,4,4,4,2,1,2,,2,1,4,2,2,1.5
"FALL 2009",969,10,2,2009,"MI",3,2,1,1,3,2,2,2,2,1,2,2,3,3,2,3,98,2,2,2,1,2,1,98,98,2,2,3,2,4,3,98,1,4,2,4,4,4,3,3,3,2,4,4,4,3,4,2,1,6,,2,1,4,3,2,1.5
"FALL 2009",1031,10,4,2009,"OH",3,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,98,98,98,98,98,4,,3,4,98,98,1,4,98,98,98,98,3,98,98,2,2,4,4,4,4,2,1,1,1,2,1,2,3,2,1.5
"FALL 2009",1045,10,5,2009,"WA",4,2,1,2,3,2,2,2,1,1,2,2,3,3,3,3,3,2,2,2,1,3,1,2,3,3,4,,1,2,2,2,1,2,3,3,3,3,3,3,3,1,1,2,2,1,2,2,1,2,,2,1,1,1,2,1.5
"FALL 2009",1069,10,5,2009,"OH",3,3,1,1,3,1,1,1,1,1,1,1,4,1,4,4,98,1,1,1,1,1,1,1,1,1,4,,1,2,1,1,1,2,3,3,3,4,3,3,3,98,4,4,3,4,4,1,1,2,,2,5,1,3,2,1.5
"FALL 2009",1086,10,6,2009,"NY",1,3,98,,,,,,,,,,4,4,4,4,4,1,1,1,1,4,1,1,98,98,4,,1,4,4,98,1,4,98,4,4,4,1,1,1,1,3,4,4,98,4,2,1,2,,2,1,1,5,2,1.5
"FALL 2009",1106,10,6,2009,"CA",4,2,1,2,2,3,3,3,3,3,3,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,,98,98,98,98,98,98,98,98,98,98,98,98,98,2,2,2,2,3,3,2,1,6,,2,1,2,1,2,1.5
"FALL 2009",1112,10,6,2009,"VA",2,2,1,2,3,2,2,1,1,1,1,1,3,98,3,2,4,1,1,2,3,3,2,2,2,3,2,1,2,3,2,98,1,3,3,98,3,4,3,3,98,98,2,3,98,2,3,2,1,1,1,2,5,2,4,2,1.5
"FALL 2009",1129,10,6,2009,"TX",2,2,1,1,1,1,1,1,1,1,1,2,4,2,4,3,4,1,1,1,1,1,3,2,98,98,98,,2,98,98,98,1,98,98,98,98,98,3,3,3,98,98,98,98,98,98,1,1,6,,2,5,2,,2,1.5
"FALL 2009",1138,10,6,2009,"OR",4,3,1,2,2,2,2,2,2,1,2,1,2,3,2,3,2,1,2,2,2,2,2,2,1,2,4,,1,4,3,2,4,4,1,1,1,2,2,2,1,2,3,4,2,2,4,3,1,1,2,2,1,2,3,2,1.5
"FALL 2009",1177,10,7,2009,"GA",2,3,98,,,,,,,,,,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,,2,3,2,2,2,3,3,4,3,4,3,3,3,2,2,4,98,2,4,4,1,6,,2,1,4,1,2,1.5
"FALL 2009",1178,10,7,2009,"NY",1,2,98,,,,,,,,,,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,1.5
"FALL 2009",1246,10,8,2009,"FL",2,3,2,,,,,,,,,,1,2,1,1,2,2,2,2,1,1,1,1,98,98,98,,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,1,1,6,,2,1,4,4,2,1.5
"FALL 2009",1247,10,8,2009,"VA",2,2,98,,,,,,,,,,4,4,4,4,4,1,1,1,1,4,1,1,1,3,3,,1,3,4,3,1,4,98,98,4,4,3,3,3,1,4,4,4,4,4,1,1,6,,2,1,4,5,2,1.5
"FALL 2009",1263,10,9,2009,"OH",3,2,2,,,,,,,,,,1,1,4,4,4,1,1,1,4,4,4,4,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,,,2,1,4,3,2,1.5
"FALL 2009",1313,10,10,2009,"NJ",1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,98,98,98,,2,98,98,98,98,98,98,98,98,98,98,98,98,2,2,2,98,98,98,98,1,2,,2,5,2,3,2,1.5
"FALL 2009",1338,10,11,2009,"WV",2,3,1,2,3,2,2,3,2,2,3,98,3,3,2,2,3,2,2,2,98,3,2,2,3,98,98,,2,3,98,3,2,4,2,4,98,4,3,98,3,98,3,4,4,2,4,1,1,6,,2,1,1,2,2,1.5
"FALL 2009",1345,10,11,2009,"IL",3,2,98,,,,,,,,,,3,3,3,3,3,2,2,2,1,4,2,3,2,2,98,,2,4,2,3,1,4,98,4,3,4,3,98,3,98,98,4,4,4,4,1,1,2,,2,5,1,4,2,1.5
"FALL 2009",1375,10,12,2009,"OH",3,2,1,3,1,2,2,1,1,1,1,2,98,98,3,98,4,2,98,98,98,3,2,98,98,98,4,,2,3,3,98,2,3,98,2,4,2,3,3,3,2,2,3,3,2,3,98,1,2,,2,1,2,2,2,1.5
"FALL 2009",1405,10,12,2009,"FL",2,3,98,,,,,,,,,,2,2,2,2,2,2,2,2,98,98,98,98,98,98,98,,98,98,98,98,98,98,3,3,3,3,3,3,3,3,4,4,3,3,3,2,1,1,2,2,1,2,4,2,1.5
"FALL 2009",1411,10,13,2009,"NY",1,2,98,,,,,,,,,,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,98,98,4,98,98,1,4,3,3,3,3,3,3,3,98,98,98,98,98,98,1,1,6,,2,5,2,2,2,1.5
"FALL 2009",1478,10,15,2009,"NY",1,3,1,3,2,3,2,2,4,1,1,2,2,1,3,2,2,1,1,2,4,2,1,2,2,2,4,,4,4,2,1,1,4,3,3,4,3,4,4,3,4,4,4,2,3,4,1,1,7,,2,1,4,1,2,1.5
"FALL 2009",1481,10,15,2009,"PA",1,2,1,2,2,2,2,3,2,3,1,1,98,3,4,1,2,1,2,2,1,2,4,2,2,1,4,,1,1,1,2,1,2,3,3,3,4,4,4,4,1,2,4,2,2,4,2,1,2,,2,1,1,3,2,1.5
"FALL 2009",1512,10,16,2009,"NJ",1,3,2,,,,,,,,,,2,1,3,2,2,1,2,2,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5
"FALL 2009",1533,10,19,2009,"AZ",4,5,1,2,1,1,2,2,2,3,1,2,4,3,3,3,3,2,2,2,2,3,2,3,2,2,3,,2,4,2,2,2,4,4,4,3,4,3,3,3,,,,,,,,,,,,,,,1,1.5
"FALL 2009",1539,10,19,2009,"VA",2,3,98,,,,,,,,,,2,3,2,2,4,1,1,2,1,4,2,2,3,3,4,,2,3,3,3,2,3,3,4,4,4,3,3,3,,,,,,,,,,,,,,,1,1.5
"FALL 2009",1547,10,19,2009,"MI",3,3,2,,,,,,,,,,1,1,1,1,4,2,2,1,2,4,1,3,3,1,1,2,2,3,1,3,4,2,4,4,2,4,4,2,4,4,4,4,4,4,4,2,,,,,,,,1,1.5
"FALL 2009",1575,10,20,2009,"TX",2,3,2,,,,,,,,,,1,1,1,1,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5
"FALL 2009",623,9,21,2009,"OH",3,3,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,1,1,4,1,1,3,4,4,,1,2,4,2,1,4,1,3,4,4,3,98,3,1,1,2,2,1,2,5,1,1,1,2,5,1,4,2,1.51
"FALL 2009",674,9,23,2009,"PA",1,3,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,1,2,3,1,1,1,3,3,3,3,3,3,3,1,1,1,2,2,3,3,1,2,,2,2,1,3,2,1.51
"FALL 2009",692,9,23,2009,"NY",1,3,1,2,3,1,1,2,2,1,2,2,3,3,3,3,4,1,1,1,98,2,3,2,3,2,4,,2,4,4,98,3,3,1,1,4,4,3,3,98,98,3,1,3,3,4,2,1,2,,2,1,1,2,2,1.51
"FALL 2009",785,9,28,2009,"MN",3,3,2,,,,,,,,,,2,98,2,2,2,1,1,1,2,3,2,2,98,3,3,,1,3,2,2,2,3,3,4,3,4,3,3,3,1,3,4,3,3,4,4,1,2,,2,1,2,5,2,1.51
"FALL 2009",863,9,29,2009,"FL",2,3,1,2,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,1,1,4,98,2,98,98,4,,2,3,2,3,1,98,4,98,4,98,3,98,98,98,3,4,98,2,2,98,1,1,2,2,1,4,1,2,1.51
"FALL 2009",865,9,29,2009,"TX",2,3,1,1,3,1,1,1,1,1,1,1,3,3,3,3,3,1,1,2,2,2,2,2,3,3,3,,1,2,2,2,2,3,3,3,3,4,3,3,3,2,2,3,3,2,3,1,1,6,,2,1,4,1,2,1.51
"FALL 2009",901,9,30,2009,"VT",1,3,2,,,,,,,,,,1,2,2,2,4,1,2,2,3,2,3,2,3,3,4,,3,4,2,2,3,4,3,4,3,4,3,3,4,3,3,4,4,3,4,2,1,1,2,2,1,4,2,2,1.51
"FALL 2009",906,9,30,2009,"AR",2,3,98,,,,,,,,,,2,2,2,2,2,2,3,3,2,2,98,3,98,2,4,,3,3,2,98,1,3,98,98,98,98,3,98,4,4,4,3,4,4,4,1,1,2,,2,1,4,3,2,1.51
"FALL 2009",976,10,2,2009,"FL",2,3,1,2,3,2,2,2,2,2,2,2,4,4,4,3,3,2,2,2,2,4,3,2,2,2,4,,2,4,3,2,1,4,3,4,98,4,3,3,4,2,3,4,4,3,4,2,1,1,2,2,1,4,2,2,1.51
"FALL 2009",1013,10,4,2009,"NY",1,3,1,2,1,1,2,2,2,2,2,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,1,1,2,2,1,4,,2,1.51
"FALL 2009",1034,10,4,2009,"NY",1,3,98,,,,,,,,,,2,2,2,1,2,1,2,2,1,2,2,1,2,3,4,,1,4,2,2,1,4,2,4,3,4,3,3,3,2,4,4,3,3,3,2,1,1,1,2,3,1,3,2,1.51
"FALL 2009",1036,10,4,2009,"NY",1,3,1,2,1,2,2,2,2,2,2,2,2,4,4,4,4,1,1,1,3,4,2,2,98,4,4,,3,4,3,2,1,4,3,4,3,4,3,3,4,2,4,4,4,4,4,1,1,1,2,2,2,1,2,2,1.51
"FALL 2009",1037,10,4,2009,"IL",3,3,1,2,2,2,2,1,1,1,1,1,3,2,3,3,4,2,98,98,2,2,3,3,3,2,2,3,4,4,2,4,2,4,4,4,3,4,3,3,4,3,4,4,4,4,4,1,1,6,,2,2,1,3,2,1.51
"FALL 2009",1038,10,5,2009,"FL",2,3,1,2,3,1,1,1,1,1,1,1,1,98,2,4,4,1,1,1,2,3,2,2,2,2,3,,2,4,2,2,1,4,3,4,3,4,3,3,3,2,2,4,4,2,4,3,1,2,,2,1,1,2,2,1.51
"FALL 2009",1059,10,5,2009,"PA",1,3,1,1,1,1,1,1,1,1,1,1,1,4,4,4,98,2,2,2,1,3,1,1,2,98,4,,1,1,98,98,2,1,3,3,98,3,3,3,3,1,1,98,4,2,98,1,1,6,,2,1,1,3,2,1.51
"FALL 2009",1060,10,5,2009,"FL",2,3,1,2,3,1,1,2,1,1,1,1,4,4,3,4,3,1,1,1,1,4,1,1,2,1,4,,2,2,2,3,1,3,4,4,3,4,3,3,3,2,2,3,3,2,3,3,1,1,2,2,1,1,2,2,1.51
"FALL 2009",1140,10,6,2009,"CA",4,3,1,1,2,2,2,2,2,2,2,2,3,98,2,3,2,2,2,2,2,2,98,2,98,2,3,,2,3,98,98,98,3,98,1,1,1,1,1,1,2,2,4,3,3,4,2,1,1,1,2,1,2,1,2,1.51
"FALL 2009",1147,10,6,2009,"CA",4,3,98,,,,,,,,,,98,98,98,98,98,3,3,3,98,98,98,98,98,98,98,,98,4,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,4,4,1,1,6,,2,5,2,,2,1.51
"FALL 2009",1152,10,7,2009,"IN",3,3,1,1,1,1,1,1,1,1,1,2,3,3,4,4,3,3,3,3,2,98,2,2,2,2,2,3,98,3,98,2,2,4,98,4,4,4,2,2,4,98,4,4,4,98,4,2,1,1,1,2,1,1,3,2,1.51
"FALL 2009",1222,10,8,2009,"OK",2,3,1,2,3,2,2,1,1,1,2,1,3,98,3,98,3,1,2,2,3,3,3,2,98,2,3,,2,4,98,98,2,98,98,4,3,4,3,3,3,2,2,98,4,3,3,2,1,1,1,2,5,4,3,2,1.51
"FALL 2009",1236,10,8,2009,"WI",3,3,2,,,,,,,,,,1,1,1,1,1,2,2,2,98,98,98,98,98,98,98,,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,4,4,1,1,6,,2,5,4,3,2,1.51
"FALL 2009",1342,10,11,2009,"FL",2,3,1,2,3,2,2,2,2,2,1,1,4,4,4,4,4,1,1,1,2,4,4,1,4,4,4,,2,4,4,4,1,4,3,3,4,4,3,1,4,2,4,4,4,4,4,98,1,2,,2,2,1,2,2,1.51
"FALL 2009",1373,10,12,2009,"WI",3,3,1,2,3,1,1,1,1,1,1,1,2,2,2,2,4,2,2,2,2,2,2,3,3,3,4,,1,4,3,2,1,98,1,2,3,2,3,4,1,4,4,4,4,3,4,98,1,2,,2,1,2,3,2,1.51
"FALL 2009",1419,10,13,2009,"MI",3,3,1,1,1,2,3,2,3,3,3,2,4,4,4,3,4,1,2,2,2,4,2,1,3,4,4,,1,4,1,98,1,4,3,4,1,4,3,3,3,4,4,4,4,4,4,1,1,7,,2,1,4,2,2,1.51
"FALL 2009",1436,10,14,2009,"TN",2,3,1,2,3,2,2,2,2,2,2,2,3,3,3,2,3,2,2,2,2,2,2,2,2,3,3,,2,2,98,98,2,98,3,98,98,98,98,98,98,98,4,4,98,4,4,1,1,1,1,2,1,4,4,2,1.51
