"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.fact","Input.MC","Input.round","Input.order","Answer.Q1Answer","Answer.Q2Answer","Answer.Q3Answer","Answer.consent","Approve","Reject"
"3UQ1LLR26AM4E69HBVUP0ZDY56LAL6","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:58 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:58 GMT 2014","","","3VSOLARPKCNCG37G3MHRX23G72L39X","A21YQXPL0SNNR2","Approved","Tue Dec 09 01:41:57 GMT 2014","Tue Dec 09 01:42:13 GMT 2014","Tue Dec 09 01:42:13 PST 2014","Mon Dec 08 21:37:08 PST 2014","","","16","100% (50/50)","100% (50/50)","100% (50/50)","Senate candidate Nels Mitchell criticized Risch for not working with Democrats on issues in order to get legislation passed.","Jim Risch","nov-pre","0.240660663","7","4","7",""
"388FBO7JZR7VYOA53EOKGDZUDSMYN4","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:47 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:47 GMT 2014","","","3AMW0RGHOEG4CUGX2UX3S611HN0PN0","A1R7CJMWXC79UO","Approved","Tue Dec 09 02:59:30 GMT 2014","Tue Dec 09 02:59:52 GMT 2014","Tue Dec 09 02:59:52 PST 2014","Mon Dec 08 21:37:25 PST 2014","","","22","100% (50/50)","100% (50/50)","100% (50/50)","Mitchell was known as a reformer while in Congress and helped expose the scandal surrounding the sale of World War II surplus property.","Hugh Mitchell","retired-dead","0.584911399","6","6","6","1"
"388FBO7JZR7VYOA53EOKGDZUDSMYN4","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:47 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:47 GMT 2014","","","3GNA64GUZFILMHB6Y7G6YURPVYNQ53","A5LZENCNU4T1V","Approved","Tue Dec 09 02:57:13 GMT 2014","Tue Dec 09 02:57:38 GMT 2014","Tue Dec 09 02:57:38 PST 2014","Mon Dec 08 21:37:26 PST 2014","","","25","100% (28/28)","100% (28/28)","100% (28/28)","Mitchell was known as a reformer while in Congress and helped expose the scandal surrounding the sale of World War II surplus property.","Hugh Mitchell","retired-dead","0.584911399","6","5","6","1"
"388FBO7JZR7VYOA53EOKGDZUDSMYN4","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:47 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:47 GMT 2014","","","3L2IS5HSFBWH4ZOTJGWX2CO0P4SNUU","A34WAR0H85FL2K","Approved","Tue Dec 09 02:52:38 GMT 2014","Tue Dec 09 03:05:35 GMT 2014","Tue Dec 09 03:05:35 PST 2014","Mon Dec 08 21:37:26 PST 2014","","","777","100% (48/48)","100% (48/48)","100% (48/48)","Mitchell was known as a reformer while in Congress and helped expose the scandal surrounding the sale of World War II surplus property.","Hugh Mitchell","retired-dead","0.584911399","6","5","6","1"
"388FBO7JZR7VYOA53EOKGDZUDSMYN4","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:47 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:47 GMT 2014","","","3QXNC7EIPJ9GZB8JKZZ8V4594Q390A","A3NF9B2NLCLZWT","Approved","Tue Dec 09 02:03:06 GMT 2014","Tue Dec 09 02:08:45 GMT 2014","Tue Dec 09 02:08:45 PST 2014","Mon Dec 08 21:37:26 PST 2014","","","339","100% (50/50)","100% (50/50)","100% (50/50)","Mitchell was known as a reformer while in Congress and helped expose the scandal surrounding the sale of World War II surplus property.","Hugh Mitchell","retired-dead","0.584911399","6","4","4","1"
"388FBO7JZR7VYOA53EOKGDZUDSMYN4","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:47 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:47 GMT 2014","","","3VW04L3ZLUKEXXWSQRUTKLE2L0FXXC","A31O5XYX80XD21","Approved","Tue Dec 09 02:11:12 GMT 2014","Tue Dec 09 02:11:41 GMT 2014","Tue Dec 09 02:11:41 PST 2014","Mon Dec 08 21:37:26 PST 2014","","","29","100% (50/50)","100% (50/50)","100% (50/50)","Mitchell was known as a reformer while in Congress and helped expose the scandal surrounding the sale of World War II surplus property.","Hugh Mitchell","retired-dead","0.584911399","5","5","5","1"
"301KG0KX9CZDN7VN7VMC2P1TC1K2HK","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:58 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:58 GMT 2014","","","33OOO72IVIZJDICDULX9H58M7M1CT4","ALLP45O3BDWYM","Approved","Tue Dec 09 01:51:19 GMT 2014","Tue Dec 09 01:52:05 GMT 2014","Tue Dec 09 01:52:05 PST 2014","Mon Dec 08 20:58:47 PST 2014","","","46","100% (14/14)","100% (14/14)","100% (14/14)","Shaheen used an earmark in a large appropriations bill to restore funding for a federal prison in Berlin, NH, despite a $276 million recommended cut.","Jeanne Shaheen","august","0.244561836","4","3","4","1"
"301KG0KX9CZDN7VN7VMC2P1TC1K2HK","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:58 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:58 GMT 2014","","","3AQF3RZ559WKEWLBPAFHE11BKRJF68","A1NK6UXWXKFMC7","Approved","Tue Dec 09 01:58:25 GMT 2014","Tue Dec 09 01:59:29 GMT 2014","Tue Dec 09 01:59:29 PST 2014","Mon Dec 08 20:58:42 PST 2014","","","64","100% (9/9)","100% (9/9)","100% (9/9)","Shaheen used an earmark in a large appropriations bill to restore funding for a federal prison in Berlin, NH, despite a $276 million recommended cut.","Jeanne Shaheen","august","0.244561836","5","6","6","1"
"301KG0KX9CZDN7VN7VMC2P1TC1K2HK","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:58 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:58 GMT 2014","","","3JPSL1DZ5TDXPQAVDBF62BC6I1VAN0","AA9V4NE8SOA4I","Approved","Tue Dec 09 02:02:57 GMT 2014","Tue Dec 09 02:03:29 GMT 2014","Tue Dec 09 02:03:29 PST 2014","Mon Dec 08 20:58:36 PST 2014","","","32","100% (20/20)","100% (20/20)","100% (20/20)","Shaheen used an earmark in a large appropriations bill to restore funding for a federal prison in Berlin, NH, despite a $276 million recommended cut.","Jeanne Shaheen","august","0.244561836","3","6","3","1"
"301KG0KX9CZDN7VN7VMC2P1TC1K2HK","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:58 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:58 GMT 2014","","","3RSDURM96B0UR2VL0IQ3FA04700EYS","ALVNMQMD3Q3ZE","Approved","Tue Dec 09 02:26:11 GMT 2014","Tue Dec 09 02:26:31 GMT 2014","Tue Dec 09 02:26:31 PST 2014","Mon Dec 08 20:58:36 PST 2014","","","20","100% (48/48)","100% (48/48)","100% (48/48)","Shaheen used an earmark in a large appropriations bill to restore funding for a federal prison in Berlin, NH, despite a $276 million recommended cut.","Jeanne Shaheen","august","0.244561836","2","5","2",""
"301KG0KX9CZDN7VN7VMC2P1TC1K2HK","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:58 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:58 GMT 2014","","","3W92K5RLWVVDRP7NK6AG4HQXCQVV5V","A80VSGAD9H8VE","Approved","Tue Dec 09 01:51:09 GMT 2014","Tue Dec 09 01:51:41 GMT 2014","Tue Dec 09 01:51:41 PST 2014","Mon Dec 08 20:58:42 PST 2014","","","32","100% (50/50)","100% (50/50)","100% (50/50)","Shaheen used an earmark in a large appropriations bill to restore funding for a federal prison in Berlin, NH, despite a $276 million recommended cut.","Jeanne Shaheen","august","0.244561836","3","5","3","1"
"3PA41K45VNICMPQHWKBC7PKS98FP7R","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:47 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:47 GMT 2014","","","345LHZDEDY6A0VVJ1XCITYQUKN1U3L","A3FAURB3U6YND5","Approved","Tue Dec 09 02:56:47 GMT 2014","Tue Dec 09 02:57:02 GMT 2014","Tue Dec 09 02:57:02 PST 2014","Mon Dec 08 21:37:27 PST 2014","","","15","100% (50/50)","100% (50/50)","100% (50/50)","Pete Hoekstra accused her of irresponsible spending.","Debbie Stabenow","nov-post","0.585121194","1","7","1","1"
"3PA41K45VNICMPQHWKBC7PKS98FP7R","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:47 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:47 GMT 2014","","","34S6N1K2ZWXMBDFO749J65VLQ1PLHO","A1GGOZPHYU0OC0","Approved","Tue Dec 09 02:46:06 GMT 2014","Tue Dec 09 02:46:51 GMT 2014","Tue Dec 09 02:46:51 PST 2014","Mon Dec 08 21:37:27 PST 2014","","","45","100% (50/50)","100% (49/49)","100% (49/49)","Pete Hoekstra accused her of irresponsible spending.","Debbie Stabenow","nov-post","0.585121194","3","5","4","1"
"3PA41K45VNICMPQHWKBC7PKS98FP7R","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:47 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:47 GMT 2014","","","39U1BHVTDM5V0IGU1SM8O24S19Z3T8","A9IGTAK087DB9","Approved","Tue Dec 09 03:50:52 GMT 2014","Tue Dec 09 03:51:27 GMT 2014","Tue Dec 09 03:51:27 PST 2014","Mon Dec 08 21:37:27 PST 2014","","","35","100% (11/11)","100% (11/11)","100% (11/11)","Pete Hoekstra accused her of irresponsible spending.","Debbie Stabenow","nov-post","0.585121194","3","4","3","1"
"3PA41K45VNICMPQHWKBC7PKS98FP7R","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:47 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:47 GMT 2014","","","3DIP6YHAPD6FCW43NES9GXC2ELXE8E","A2H7BU993SYRJG","Approved","Tue Dec 09 02:39:08 GMT 2014","Tue Dec 09 02:44:42 GMT 2014","Tue Dec 09 02:44:42 PST 2014","Mon Dec 08 21:37:27 PST 2014","","","334","100% (44/44)","100% (42/42)","100% (42/42)","Pete Hoekstra accused her of irresponsible spending.","Debbie Stabenow","nov-post","0.585121194","3","4","3","1"
"3PA41K45VNICMPQHWKBC7PKS98FP7R","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:47 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:47 GMT 2014","","","3RU7GD8VPP71S782AQEPR0B74M6PSA","A3NF9B2NLCLZWT","Approved","Tue Dec 09 02:26:36 GMT 2014","Tue Dec 09 02:27:28 GMT 2014","Tue Dec 09 02:27:28 PST 2014","Mon Dec 08 21:37:28 PST 2014","","","52","100% (50/50)","100% (50/50)","100% (50/50)","Pete Hoekstra accused her of irresponsible spending.","Debbie Stabenow","nov-post","0.585121194","2","4","4","1"
"368IUKXGA5MTIPCCDA6K1BKWEXVP6S","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:47 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:47 GMT 2014","","","39O5D9O87U6EE1EJF6RIZS4ODNV3CL","A204JAK7QRDWVM","Approved","Tue Dec 09 03:00:39 GMT 2014","Tue Dec 09 03:01:05 GMT 2014","Tue Dec 09 03:01:05 PST 2014","Mon Dec 08 21:37:25 PST 2014","","","26","100% (40/40)","100% (40/40)","100% (40/40)","Christopher Clark is not who we are discussing. If you are reading this fact, please select the first, third, and then first options for the three questions.","Test4","test","0.960037721","7","5","7","1"
"368IUKXGA5MTIPCCDA6K1BKWEXVP6S","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:47 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:47 GMT 2014","","","3A7Y0R2P2P2D2DR39NFSTC6NA24JXE","A2V3P1XE33NYC3","Approved","Tue Dec 09 02:58:25 GMT 2014","Tue Dec 09 03:04:05 GMT 2014","Tue Dec 09 03:04:05 PST 2014","Mon Dec 08 21:37:25 PST 2014","","","340","100% (26/26)","100% (26/26)","100% (26/26)","Christopher Clark is not who we are discussing. If you are reading this fact, please select the first, third, and then first options for the three questions.","Test4","test","0.960037721","7","5","7","1"
"368IUKXGA5MTIPCCDA6K1BKWEXVP6S","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:47 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:47 GMT 2014","","","3AAJC4I4FH6278RIA53DQXMYI22JZB","ABM77ZQWCHPNX","Approved","Tue Dec 09 02:58:37 GMT 2014","Tue Dec 09 02:58:56 GMT 2014","Tue Dec 09 02:58:56 PST 2014","Mon Dec 08 21:37:25 PST 2014","","","19","100% (30/30)","100% (30/30)","100% (30/30)","Christopher Clark is not who we are discussing. If you are reading this fact, please select the first, third, and then first options for the three questions.","Test4","test","0.960037721","7","5","7","1"
"368IUKXGA5MTIPCCDA6K1BKWEXVP6S","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:47 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:47 GMT 2014","","","3I0BTBYZAYZV0CGRSBROULY0DZSY0S","A2Q7KP4H6O4P9X","Approved","Tue Dec 09 03:00:33 GMT 2014","Tue Dec 09 03:00:48 GMT 2014","Tue Dec 09 03:00:48 PST 2014","Mon Dec 08 21:37:26 PST 2014","","","15","100% (44/44)","100% (44/44)","100% (44/44)","Christopher Clark is not who we are discussing. If you are reading this fact, please select the first, third, and then first options for the three questions.","Test4","test","0.960037721","7","5","7","1"
"368IUKXGA5MTIPCCDA6K1BKWEXVP6S","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:47 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:47 GMT 2014","","","3U5JL4WY5LNNZV8I6GSONAH4S5I4XC","A3JZS32RQUWGJM","Approved","Tue Dec 09 03:25:11 GMT 2014","Tue Dec 09 03:30:18 GMT 2014","Tue Dec 09 03:30:18 PST 2014","Mon Dec 08 21:37:26 PST 2014","","","307","100% (38/38)","100% (38/38)","100% (38/38)","Christopher Clark is not who we are discussing. If you are reading this fact, please select the first, third, and then first options for the three questions.","Test4","test","0.960037721","7","5","7","1"
"391FPZIE4C0M7J4PQFWI88WLVS3UHU","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:58 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:58 GMT 2014","","","32AT8R96GMNEKCGYRCDJ16Y6C30SUB","A34WAR0H85FL2K","Approved","Tue Dec 09 02:51:21 GMT 2014","Tue Dec 09 02:53:50 GMT 2014","Tue Dec 09 02:53:50 PST 2014","Mon Dec 08 21:37:09 PST 2014","","","149","100% (48/48)","100% (48/48)","100% (48/48)","Nelson does not drink, smoke, or swear.","Bill Nelson","july","0.247323242","6","5","7","1"
"391FPZIE4C0M7J4PQFWI88WLVS3UHU","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:58 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:58 GMT 2014","","","32N49TQG3HWAXVJ4F21XCS6J442VA7","ANBP9PU6EH8DB","Approved","Tue Dec 09 02:51:46 GMT 2014","Tue Dec 09 02:52:00 GMT 2014","Tue Dec 09 02:52:00 PST 2014","Mon Dec 08 21:37:09 PST 2014","","","14","100% (43/43)","100% (43/43)","100% (43/43)","Nelson does not drink, smoke, or swear.","Bill Nelson","july","0.247323242","7","7","7","1"
"391FPZIE4C0M7J4PQFWI88WLVS3UHU","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:58 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:58 GMT 2014","","","3BF51CHDTWO9EHQ2IBN08L3XN3CH09","A1LD0QIDVO016U","Approved","Tue Dec 09 02:25:39 GMT 2014","Tue Dec 09 02:26:12 GMT 2014","Tue Dec 09 02:26:12 PST 2014","Mon Dec 08 21:37:09 PST 2014","","","33","100% (49/49)","100% (49/49)","100% (49/49)","Nelson does not drink, smoke, or swear.","Bill Nelson","july","0.247323242","4","2","4","1"
"391FPZIE4C0M7J4PQFWI88WLVS3UHU","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:58 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:58 GMT 2014","","","3MHW492WW1RBZWSTC5R2LJ1JYLMMVD","AC5LU9TF9CTK9","Approved","Tue Dec 09 01:56:53 GMT 2014","Tue Dec 09 01:57:15 GMT 2014","Tue Dec 09 01:57:15 PST 2014","Mon Dec 08 21:37:09 PST 2014","","","22","100% (50/50)","100% (50/50)","100% (50/50)","Nelson does not drink, smoke, or swear.","Bill Nelson","july","0.247323242","4","4","4","1"
"391FPZIE4C0M7J4PQFWI88WLVS3UHU","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:58 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:58 GMT 2014","","","3YT88D1N09CWXZQ77J8GNBHWIWY3KS","AEDV0CBBPU0RE","Approved","Tue Dec 09 01:54:35 GMT 2014","Tue Dec 09 01:55:00 GMT 2014","Tue Dec 09 01:55:00 PST 2014","Mon Dec 08 21:37:09 PST 2014","","","25","100% (50/50)","100% (50/50)","100% (50/50)","Nelson does not drink, smoke, or swear.","Bill Nelson","july","0.247323242","5","5","5","1"
"3WUVMVA7OBHOJVQLQWLY8EOWKFSZAD","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:47 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:47 GMT 2014","","","323Q6SJS8JU0BL5SLT6LBSQ1T53HFF","A667L63P4M8NO","Approved","Tue Dec 09 02:36:53 GMT 2014","Tue Dec 09 02:37:09 GMT 2014","Tue Dec 09 02:37:09 PST 2014","Mon Dec 08 21:37:28 PST 2014","","","16","100% (50/50)","100% (50/50)","100% (50/50)","Christopher Clark is not who we are discussing. If you are reading this fact, please select the first, third, and then first options for the three questions.","Test4","test","0.586501297","7","5","7","1"
"3WUVMVA7OBHOJVQLQWLY8EOWKFSZAD","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:47 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:47 GMT 2014","","","33OOO72IVIZJDICDULX9H58M7M2CT5","A2WQ3ZGXUF5FHO","Approved","Tue Dec 09 01:59:58 GMT 2014","Tue Dec 09 02:00:49 GMT 2014","Tue Dec 09 02:00:49 PST 2014","Mon Dec 08 21:37:28 PST 2014","","","51","100% (48/48)","100% (47/47)","100% (47/47)","Christopher Clark is not who we are discussing. If you are reading this fact, please select the first, third, and then first options for the three questions.","Test4","test","0.586501297","7","5","7","1"
"3WUVMVA7OBHOJVQLQWLY8EOWKFSZAD","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:47 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:47 GMT 2014","","","3FE2ERCCZYMMUFG939XG7V167X0POA","AE837QZ9XU1UQ","Approved","Tue Dec 09 02:00:16 GMT 2014","Tue Dec 09 02:00:55 GMT 2014","Tue Dec 09 02:00:55 PST 2014","Mon Dec 08 21:37:28 PST 2014","","","39","100% (50/50)","100% (50/50)","100% (50/50)","Christopher Clark is not who we are discussing. If you are reading this fact, please select the first, third, and then first options for the three questions.","Test4","test","0.586501297","7","5","7","1"
